Date,AAPL,MSFT,AMZN,GOOGL,FB,V,WMT,JNJ,PG,JPM,UNH,MA,NVDA,HD,VZ,DIS,BAC,KO,CRM,CMCSA,ADBE,PFE,NFLX,T,MRK,NKE,ABT,PEP,TMO,INTC,ABBV,CSCO,ORCL,COST,DHR,QCOM,CVX,TMUS,MCD,XOM,ACN,NEE,MDT,AVGO,BMY,TXN,UPS,HON,AMGN,UNP,LLY,LIN,CHTR,LOW,PM,SBUX,AMT,BA,LMT,IBM,MS,C,BLK,RTX,WFC,MMM,NOW,AMD,INTU,CAT,CVS,AXP,EL,FIS,ISRG,SYK,SCHW,BKNG,ANTM,MDLZ,SPGI,TGT,GE,CI,DE,ZTS,PLD,GILD,GS,MO,ADP,CL,CCI,FISV,FDX,TJX,BDX,DUK,D,CSX,SPX
1/12/18,42.25809097,86.10703278,1305.199951,1130.650024,179.3699951,117.8093796,95.33695984,135.3009644,82.16220093,103.6056213,219.0393372,159.950943,221.1949463,183.672699,46.02720642,109.3776321,29.34528351,42.13432693,110.2399979,39.99266434,195.0500031,32.68159485,221.2299957,31.08443832,54.12514496,62.80622101,56.22377014,107.9736633,208.5895081,40.15353012,85.96715546,37.57117462,47.26452255,186.4183197,97.96051788,59.39123535,118.7074127,63.68000031,162.2286682,74.26528931,152.8589478,35.16674042,80.35548401,234.4784546,57.7388382,103.8173065,121.4144974,143.0713806,169.7604523,133.0251617,81.34338379,155.6815338,354,95.41249847,88.95465088,56.77260208,126.1808929,320.4057007,313.7531433,141.5151367,50.87334824,70.26111603,515.328064,79.92164612,56.17035294,224.0405121,138.1900024,12.02000046,160.9586487,157.2462006,71.77224731,96.70232391,125.2696838,94.63001251,419.0400085,153.2657928,52.91611481,1919.400024,231.8476868,39.96302795,172.9697266,70.88780975,17.39908791,213.2446442,160.8596039,74.04451752,57.32159424,71.67825317,243.8961945,57.79629898,111.5743103,69.3913269,94.09973145,68.61000061,261.4847717,37.73840332,219.8586731,69.19815063,66.81471252,57.07538605,2786.23999
1/16/18,42.04332733,84.90576172,1304.859985,1130.699951,178.3899994,118.1036758,95.1668396,136.322052,82.72151947,103.2378082,223.1204529,159.9114838,218.3479767,183.5698242,45.84970093,107.6465759,29.39232063,42.48125839,108.8899994,39.40842056,192.4600067,32.73525238,221.5299988,30.93280029,57.27153397,61.59224319,55.84155655,108.4152069,206.4457397,40.06066513,87.80918121,37.26782227,47.34090042,186.1170959,98.03936005,61.99834824,117.294632,62.97000122,162.3314362,73.79859161,150.8063202,35.21820831,80.23324585,233.5557404,55.08217239,104.0014801,120.3189011,142.010025,170.2191467,132.2147675,79.76289368,153.7372894,352.9299927,95.51657104,89.26961517,56.92300034,128.6760559,319.4050903,308.0239868,142.1310577,50.39340973,70.50801849,522.2575073,78.3943634,56.12545013,224.2879486,139.7899933,11.90999985,158.7865753,156.3320618,72.37354279,96.09894562,125.3963776,94.20346069,420.0700073,154.4668732,53.04985809,1919.469971,233.7135315,40.45233154,171.2073059,69.18945313,16.88898659,214.603714,159.1873474,74.19187164,57.59036636,72.79398346,245.2530975,57.22339249,112.4407654,70.13523102,95.68972015,68.75499725,259.3013,36.92365646,220.66008,68.77719116,66.22522736,55.99650192,2776.419922
1/17/18,42.73773193,86.62597656,1295,1139.099976,177.6000061,119.6634827,97.06658173,136.4334412,83.62006378,103.8998871,228.4182587,161.9117432,222.9210358,186.8520508,45.90294647,108.8913803,29.33587265,42.74601746,110.0400009,39.27649689,196.4900055,33.25401688,217.5,31.04231262,57.23462296,61.97100449,56.36710358,109.6294327,209.8896637,41.22144318,89.41133881,37.87454987,47.99004745,186.8556366,98.15763855,61.78941727,117.605629,63.75999832,163.5464935,74.67260742,152.954422,35.53168869,80.97613525,235.8269806,56.85634232,109.7486572,121.3420715,142.4777527,172.485199,132.3561249,80.62327576,155.0271301,357.8399963,96.18821716,90.05275726,57.01698685,129.6342773,334.5100403,312.4561462,146.2947693,51.08562469,70.83719635,534.789856,78.65769196,57.36470413,227.3763275,140.7899933,12.18000031,160.7433929,155.5841522,72.42818451,96.50121307,128.710144,94.62030792,431.1000061,155.2417908,53.5848465,1949.900024,240.8675232,41.27097702,172.1420746,70.90625763,16.09136963,220.2098846,159.0828552,75.39990234,58.25764847,74.14554596,240.6889038,58.24464798,114.9459457,71.30696106,96.33479309,69.125,261.1384888,36.91884613,223.3924866,68.76842499,66.42759705,55.57264328,2802.560059
1/18/18,42.77590942,86.5875473,1293.319946,1135.969971,179.8000031,120.7720413,98.57881927,136.3777313,83.31517792,104.1481628,232.9496613,163.0547333,222.64328,185.4587555,45.7520752,107.3840027,29.61812782,42.80080032,111.7699966,39.43668747,196.1999969,33.08408356,220.3300018,31.29503632,56.40419769,62.26235962,56.44355011,109.5098495,210.8126831,41.30501175,88.94010925,37.96647644,47.95186996,186.0976563,98.30548859,61.81666946,116.921463,62.88000107,163.1633301,74.18891144,153.6513519,35.27435684,82.05758667,239.3668976,56.83796692,107.2158585,120.961792,141.9111176,172.099823,132.3278809,80.25854492,153.1682434,365.25,95.88550568,89.43985748,57.42116165,128.2585907,324.1700745,310.7206116,146.7024841,51.53787613,70.76403809,537.3037109,78.76886749,57.42757416,225.3601685,141.1300049,12.47000027,160.8510284,155.8888855,72.29154205,95.63925171,127.6575546,94.56214905,432.0700073,155.2514954,52.85879517,1926.709961,241.3508911,41.10160446,173.9434662,71.90310669,15.55344772,219.5103912,159.5294037,75.09098816,56.93235016,73.62850189,238.1458588,58.14501953,113.8628693,71.26047516,96.40748596,68.97000122,261.8021851,37.24184036,224.1166382,67.82998657,65.8908844,55.91942215,2798.030029
1/19/18,42.58500671,86.49143982,1294.579956,1143.5,181.2899933,120.3698044,98.85290527,136.7861481,84.13743591,103.9182663,233.1316833,164.3849792,228.267868,188.2640533,46.07158661,107.5493164,29.8439312,43.05643845,111.9300003,40.04920197,195.7299957,33.03935623,220.4600067,31.34558296,56.54259872,65.27301788,56.67287827,110.5400848,211.9043884,41.62075043,89.65122986,37.95728683,48.28599167,186.8556366,99.11368561,61.80759048,116.6637878,63.70999908,164.6120148,73.95133209,154.4246674,35.12931061,81.51215363,236.3415833,57.25163269,107.602684,120.5,142.729599,173.6503296,133.1005554,79.94991302,153.5286407,366.0499878,99.28159332,92.71714783,57.58094788,130.5640411,321.8543091,309.7875671,140.8472137,53.0330658,71.596138,547.5448608,79.52373505,57.67002487,227.4404602,142.2700043,12.59000015,164.1189423,158.0780792,72.75616455,93.88659668,131.039505,95.46376038,433.230011,156.220108,53.00209045,1910.209961,241.7472839,41.5344429,176.3777008,72.08771515,15.08044529,220.0000305,161.8287506,75.37628937,57.25671768,73.4561615,243.0326691,59.05003357,114.3714447,72.06951141,97.53409576,69.05500031,263.8605957,38.03247833,226.4242096,67.37393951,65.97887421,55.37998581,2810.300049
1/22/18,42.23661804,88.03866577,1327.310059,1164.160034,185.3699951,121.9688644,99.66572571,137.5101929,84.89500427,105.1320801,233.33284,165.8137054,231.8192291,191.1909485,47.44725418,108.0452957,30.05092239,43.25728989,112.8899994,40.41671371,197.8399963,33.0304184,227.5800018,31.90155983,56.5149231,64.47665405,56.92132187,111.7727203,213.7008057,42.48435974,91.23622131,38.2974205,48.41009521,188.8865509,98.53217316,62.37987518,117.7833481,63.93999863,164.6961517,74.88471985,154.1191559,35.0965538,80.91972351,232.5442963,58.17089844,110.006546,120.3007965,142.5946808,176.4484558,133.7789917,79.90317535,152.3336334,370.25,101.3249512,92.62350464,57.72194672,132.1009674,322.1115723,306.9882202,141.0467377,52.94076538,71.86130524,550.3278198,79.11997986,58.12801361,226.6340332,143.8999939,12.64999962,165.0288544,158.5233459,73.74919891,94.16433716,131.4488525,96.16178131,433.9400024,157.4212189,52.963871,1915.77002,242.1726532,41.66617966,177.3611603,72.53077698,14.99697399,220.5996246,161.8857727,76.22233582,58.48934555,73.84620667,248.1567383,59.18287659,115.6240311,72.33123016,98.39722443,70.09500122,263.4470215,38.30727005,228.5483704,67.48794556,65.8908844,55.61118317,2832.969971
1/23/18,42.24616241,88.31738281,1362.540039,1176.170044,189.3500061,122.2827835,100.0910492,131.6529846,82.27120972,105.0217361,234.9135742,164.7396545,236.9974365,191.6023712,47.2431221,107.3742828,30.03210449,43.32120132,113.2399979,39.99266434,200.0899963,32.93202591,250.2899933,31.32872581,56.93013763,65.20503235,56.59642792,111.5795441,212.9365845,42.77223587,90.28523254,38.7019043,48.80149841,187.9536743,98.51245117,62.08010101,116.4150162,64.52999878,165.2569427,74.92716217,153.5940857,35.72820282,80.14862061,233.2452087,58.30877686,110.4209976,119.5854721,143.5390625,176.1365204,133.2041931,78.9492569,151.0153351,369.25,101.7143021,93.23639679,57.98512268,133.960495,319.8148499,306.708252,144.2129211,52.5254364,71.82473755,547.0067749,79.59980011,57.9124794,225.7267303,144.4299927,12.93999958,164.8233795,157.1690063,73.74003601,93.83872223,133.2519226,96.10361481,439.5499878,156.8593903,52.84924316,1962.939941,242.1726532,41.87319946,178.1206665,72.10618591,15.66474247,219.6402893,160.2515106,76.33054352,60.21316528,73.42895508,246.7998199,59.32403183,114.9930267,71.88256073,100.2416153,70.19499969,261.6483154,38.2397728,226.6173248,68.15448761,66.61235046,55.00430298,2839.129883
1/24/18,41.57323456,88.24047852,1357.51001,1171.290039,186.5500031,122.1846771,99.98708344,131.8757629,81.58753204,106.3642807,234.5686951,164.5623169,233.9123383,192.8366852,48.12177277,107.461792,30.19205093,43.6681366,112.8499985,40.51094818,197.7799988,33.0304184,261.2999878,31.18551826,56.45032883,66.04025269,58.97572708,111.4323654,213.7008057,42.26148605,90.39660645,38.76625443,49.116539,188.7505188,99.92190552,61.75307846,116.7437668,65,164.6120148,75.12232208,153.326767,35.29072571,80.6470108,227.8865356,58.61213303,101.0358047,119.2414017,143.8808594,174.888855,133.0440216,78.83704376,152.5707397,376.1799927,101.3439331,94.14723206,57.17677307,134.491745,318.9571838,308.378479,143.4495544,52.83001709,72.6476593,545.1421509,79.39499664,58.80151367,226.9914246,145.4400024,12.71000004,163.9330597,156.1578522,74.18004608,95.1029129,132.7938385,97.48995972,437.480011,159.3294373,52.91611481,1955.23999,244.5798798,41.95788193,178.2959442,70.97087097,15.24738693,220.8494568,161.1446838,77.05854034,59.75904465,73.74643707,252.1041565,59.41535568,113.8251953,71.78907776,99.56925964,70.06999969,260.0997314,38.20602798,230.4118347,67.74229431,66.48038483,54.78274155,2837.540039
1/25/18,40.83111572,88.73062134,1377.949951,1182.140015,187.4799957,122.8419571,100.752655,134.038559,81.61524963,106.3918533,234.8847961,166.1191406,234.4579163,192.0418549,48.18390656,107.5104218,30.19205093,43.67726135,111.9599991,39.70996094,197.5099945,33.29873657,269.7000122,31.54775429,56.56105423,65.75862122,60.40902328,111.211586,216.2415314,42.06647873,92.78695679,38.51804733,49.25972748,192.3556519,101.2229004,61.24437714,116.0862503,64.38999939,164.1820831,74.98654938,153.5081329,35.81477356,81.64381409,219.3959961,58.39151382,101.4502716,118.8792038,145.5627747,174.3842621,125.8919296,79.5010376,154.922821,375.1400146,101.0210571,91.49986267,56.91359329,135.630249,326.9814148,312.3255005,143.5363007,52.43314362,72.63852692,533.8529053,80.6062851,58.95418167,231.2711487,145.5399933,12.40999985,164.1971893,157.1133423,74.78507233,95.4764328,133.690506,98.40125275,449.8099976,160.3561401,51.76015854,1949.670044,242.9944153,41.84497833,177.1080017,70.42629242,15.00624847,221.7288666,160.6981049,77.96360779,59.51807404,73.64665222,255.2829437,58.04538727,113.6085892,72.26580048,98.67887115,70.40000153,257.8200989,38.21085739,233.9939117,69.19815063,67.47459412,54.07952499,2839.25
1/26/18,40.92655563,90.39317322,1402.050049,1187.560059,190,123.9210663,102.4444656,134.9018707,81.05168915,106.961998,238.0366821,167.8435059,241.3820648,193.7811279,48.5655365,109.1053314,30.29554558,44.30722809,113.6999969,40.33190918,201.3000031,34.89077759,274.6000061,31.85944748,57.24384689,66.07910919,60.60012817,112.0026703,218.127243,46.5052948,105.5612411,39.12477875,50.35757828,193.2885132,102.3070908,62.25270081,116.5660553,65.27999878,166.7056427,75.52113342,155.188446,36.89091492,81.92591858,222.5012054,59.06258011,104.7106781,120.1740189,148.3959808,179.824585,126.4855728,81.43689728,157.1420898,377,101.9896774,93.7982254,54.50733948,137.6889801,327.0862122,321.8244324,145.1584015,53.16227341,73.22373199,544.335144,80.74088287,59.20562363,237.0171967,149.7400055,12.94999981,166.7606506,154.97052,75.17927551,95.41897583,134.2168121,99.73912811,440.2399902,163.6107178,51.846138,1950.47998,249.6070404,41.79791641,178.9677887,71.02624512,14.95987511,226.065918,162.9404602,78.78995514,59.67562485,77.51992798,254.4384918,58.96699905,115.2096176,68.76047516,100.514183,71.29000092,258.5991516,38.81347656,237.7883911,69.13677979,66.42759705,55.78456879,2872.870117
1/29/18,40.07944107,90.25862122,1417.680054,1186.47998,185.9799957,122.469162,103.5408401,133.370224,80.24790955,106.8516388,237.0211945,166.0797272,244.8738861,191.6210632,48.04190826,108.4732056,30.37081337,43.54944611,113.3000031,39.55919266,198.2299957,34.89971924,284.5899963,31.3876915,56.86554718,65.63235474,60.49502182,110.0801697,217.1645355,46.41242981,104.7901459,39.39136887,49.58430862,192.7151947,102.1986923,61.15353394,114.1581421,64.59999847,166.1542053,74.68108368,153.8900452,36.42068863,81.54977417,217.781311,59.22805023,103.7528229,118.2906494,145.2299805,181.6502686,128.2005615,81.92319489,154.4296265,374.5,101.457901,92.4532547,53.59559631,136.9300079,324.7990417,327.9082336,144.6900177,53.02383423,73.11399841,532.8510742,79.97429657,59.10684204,234.6161499,147.0899963,13.31999969,165.5572052,150.8147278,76.66433716,95.20826721,133.1349792,99.55493164,436.3399963,163.4557343,51.63596344,1929.22998,248.4758759,41.91083908,176.2803497,70.88780975,15.09899426,223.7474823,160.7456207,77.89473724,58.74884415,80.54959106,258.5567322,57.97896957,113.7310181,68.97546387,99.787323,71.51499939,257.4833984,38.96774673,236.4849243,67.78613281,66.06684875,55.12952805,2853.530029
1/30/18,39.84320831,89.12462616,1437.819946,1177.369995,187.1199951,121.2036514,101.8206635,132.2098999,80.33105469,105.8493195,226.7129822,164.7396545,240.7769165,188.7129059,47.83776474,107.0825195,29.9944706,43.28467941,112.2300034,39.89843369,196.8999939,33.80854797,278.7999878,31.53932762,55.96131134,65.38955688,59.66370773,110.2825241,213.0060425,45.30738068,99.28118896,38.83979797,48.64876175,192.316803,100.1387329,60.85376358,111.2704391,64.76000214,161.2098694,73.63736725,152.467514,36.28500366,80.8351059,213.7977905,58.7959938,101.7709351,115.9998169,142.9813995,175.4759827,127.5503845,80.51103973,152.4284973,376.5700073,99.88153076,91.88292694,53.75537491,137.707962,321.8352356,326.9471436,141.9315338,52.46763611,71.88873291,521.598877,79.87483215,58.62191391,230.5196838,146.5899963,12.86999989,164.8625488,151.9093018,73.51087189,94.5378418,133.1642151,99.52584839,427.8399963,163.1651459,50.82392883,1921.530029,235.3473511,41.72263718,175.5987396,69.31866455,14.79293251,207.7483826,160.1089783,77.07820129,58.2947197,79.17989349,255.1975708,57.97065353,113.7781219,69.79804993,99.96904755,71.26999664,251.4909363,38.73633575,235.1042328,68.11064148,66.26922607,54.77310944,2822.429932
