Date,BTC,ETH,XRP,USDT,LINK,LTC,BCH,ADA,BNB,EOS,XLM,XMR,TRX,NEO,XEM,MIOTA,DASH,WAVES,ZEC,ETC,OMG,DOGE,BAT,ZRX,DGB,DCR,QTUM,ICX,LRC,KNC,BTG,REP,LSK,ANT,SC,NANO,ZEN,SNT,BNT,GNT,MONA,RLC,XVG,MAID,GNO,STORJ,BTS,STEEM,KMD,CVC,ARDR,MCO,ARK,SYS,HC,XZC,AE,ADX,KIN,MLN,DNT,FUN,BCN,MTL,SALT,PIVX,GBYTE,DGD,GAS,PPT,NXS,CCI30,BITX,BITW20,BITW70,BITW100,SPY,VTI,VNQ,VEA,VWO,FM,VTIP,BND,JNK,DBC,GLD,BIZD,UUP,CCI30
1/12/20,8192.494141,145.8739319,0.215633377,1.002477765,2.245193005,51.08073807,268.2370605,0.037690371,15.32208347,3.191793203,0.048318539,59.32476425,0.014975511,10.2652483,0.033436693,0.191166624,66.30036926,0.847656012,35.70854568,5.564110279,0.690515697,0.002380681,0.191303357,0.217392087,0.005751242,17.01176643,1.751839757,0.121745631,0.023723813,0.205775499,6.721866131,9.914138794,0.619465649,0.550177217,0.001388132,0.632624984,9.940045357,0.009572164,0.219871283,0.029274305,0.862350166,0.456660628,0.003539605,0.092604071,11.9798069,0.10147649,0.016138457,0.129546478,0.528102934,0.020945666,0.040672496,4.589776516,0.140727326,0.021491082,1.230871677,3.617367029,0.13921921,0.077779703,2.73E-06,3.431837559,0.005448301,0.002860133,0.00026056,0.220541835,0.047281697,0.243448079,17.90621758,20.27345467,0.978126109,0.347870499,0.190989614,2910.09,8211.74,5005.36,4591.25,7975.88,327.9500122,166.5899963,93.38999939,44.31000137,45.88999939,30.75,49.29999924,84.16000366,110.1699982,15.75,145.8200073,16.84000015,26.21999931,2910.09
1/13/20,8144.194336,144.226593,0.212617099,1.00334692,2.192453384,49.73376846,267.5228271,0.036965962,15.22727203,3.110310078,0.048121609,58.0056839,0.014706166,10.06161213,0.033051554,0.18885994,69.58311462,0.864994586,38.36655426,5.496849537,0.674665809,0.002357752,0.187813655,0.211616129,0.005802174,16.21577454,1.706712723,0.123122796,0.022969346,0.217676654,6.961205482,9.844510078,0.614402473,0.552407563,0.001417433,0.622058868,9.985243797,0.009438324,0.218783095,0.028341183,0.852806389,0.476628512,0.003341219,0.096734442,11.91558838,0.097512662,0.016007718,0.128768712,0.528472126,0.01971533,0.038853638,4.578168392,0.140759304,0.020292897,1.196595669,3.647297144,0.136645645,0.07712464,2.69E-06,3.43618679,0.005350161,0.002839835,0.000277357,0.217592821,0.045752537,0.235769615,18.10102654,20.44855309,0.955529213,0.350688249,0.180989459,2891.08,8214.1,5079.85,4563.84,7980.92,327.9500122,166.5899963,93.38999939,44.31000137,45.88999939,30.75,49.29999924,84.16000366,110.1699982,15.75,145.8200073,16.84000015,26.21999931,2891.08
1/14/20,8827.764648,165.9553528,0.23468709,1.001820803,2.389926434,58.47823334,350.2635193,0.041659575,16.62612152,3.830654383,0.052115023,62.82190323,0.016720114,11.23822784,0.036066666,0.210312381,88.69843292,0.873233378,43.98142242,6.809738159,0.734798849,0.002470019,0.212436482,0.234953806,0.00628419,17.75053978,1.916956902,0.139021918,0.02460235,0.221747339,14.24887371,10.6097517,0.64944607,0.580514014,0.001452216,0.665033579,10.06886864,0.01001381,0.23115024,0.030232238,0.944941401,0.503658652,0.003442085,0.100732364,13.00894356,0.106033966,0.01766262,0.136559486,0.549798012,0.019500537,0.041425221,4.878434181,0.150326401,0.020548094,1.377606392,4.652756214,0.149378985,0.081182085,2.73E-06,3.905317545,0.00565001,0.002804202,0.000290915,0.219199121,0.050419953,0.245031998,21.25121689,24.07516098,1.11180377,0.35734567,0.179755285,3427.91,8881.87,5645.35,4769.81,8633.94,327.4500122,166.5,93.04000092,44.34000015,45.68000031,30.97999954,49.31000137,84.27999878,110.1200027,15.81999969,145.6900024,16.87000084,26.22999954,3427.91
1/15/20,8807.010742,166.2306824,0.232894838,0.9996562,2.404977322,58.05284882,339.3953247,0.042552859,17.65481186,3.769352436,0.054788675,68.33885193,0.017283903,11.42088509,0.037188411,0.232145414,132.2729492,0.896225095,54.81679916,7.976096153,0.797044337,0.002368673,0.219713137,0.244689688,0.006703436,18.7751236,1.971428037,0.142549157,0.024666958,0.240922645,15.03766727,17.19654846,0.684470773,0.56341815,0.001607237,0.693125188,10.15762424,0.010290168,0.21811153,0.037800655,1.033526778,0.525952876,0.003875315,0.081754565,12.88522816,0.1094696,0.018819571,0.142222822,0.586610675,0.021013001,0.041864213,4.73789978,0.150508597,0.021552689,1.548237324,5.618780613,0.164797813,0.08689063,2.86E-06,3.915292263,0.005768789,0.002942804,0.000286916,0.241754815,0.05064277,0.260248065,18.80331993,23.50392342,1.092588544,0.363558382,0.179087132,3423.63,9008.02,6547.19,4954.53,8793.93,328.1900024,166.9100037,93.87999725,44.31000137,45.38999939,30.92000008,49.31000137,84.41000366,110.1699982,15.73999977,146.5399933,16.93000031,26.19000053,3423.63
1/16/20,8723.786133,164.3910065,0.22857365,0.999230564,2.484478474,57.61825562,325.9784851,0.041391123,17.07694626,3.832044125,0.053747669,65.68069458,0.017119363,11.2707777,0.036608383,0.227778703,128.1599426,0.875761271,50.92793655,8.377724648,0.774119854,0.002344843,0.217672512,0.24854219,0.006965118,20.54553795,1.927393436,0.144887388,0.023837272,0.246932298,13.05490875,15.88954735,0.678766966,0.557522416,0.001532633,0.682916582,10.50197029,0.010061965,0.224979773,0.032580599,1.118217945,0.570550561,0.003955383,0.073038273,13.28861427,0.11018645,0.018514492,0.139746368,0.622382104,0.020191627,0.04370407,4.812674999,0.148052841,0.021736901,1.473568201,5.008006096,0.157792717,0.082858644,2.79E-06,3.911137342,0.005755298,0.002951058,0.000267065,0.277947217,0.048869818,0.270594329,19.72712517,23.37876129,1.09173286,0.342309326,0.179254726,3400.34,8935.51,6777.45,4952.44,8735.97,330.9200134,168.3399963,94.62999725,44.54999924,45.61999893,31.11000061,49.29999924,84.36000061,110.2399979,15.72000027,146.3099976,17.02000046,26.22999954,3400.34
1/17/20,8929.038086,170.779953,0.238775983,1.002879262,2.724109173,61.4871254,366.9769897,0.044978306,18.13519859,3.923013449,0.060052283,69.17634583,0.017665897,11.8920145,0.040013973,0.239021197,114.3820724,0.896879733,61.66040039,9.519625664,0.890029728,0.002489898,0.229728281,0.254530042,0.006956887,20.55996323,2.1044209,0.152929097,0.025253739,0.271847606,12.56827068,14.91370869,0.775287569,0.57907021,0.00159779,0.738750637,10.77383804,0.010525048,0.22511974,0.034026854,1.299188733,0.554913163,0.003963387,0.073378213,13.2890377,0.111814864,0.01971359,0.145423934,0.66757375,0.021698084,0.045407373,5.007586479,0.161568508,0.023092631,1.586034179,5.948524475,0.16905351,0.087559469,2.76E-06,4.138016224,0.005971904,0.002964963,0.000286367,0.27913937,0.049342457,0.267558306,21.08809471,28.50875664,1.272219062,0.384800822,0.176746905,3510.36,9121.54,7067.46,5102.68,8925,331.9500122,168.7599945,94.72000122,44.65999985,45.90999985,31.22999954,49.29000092,84.34999847,110.1699982,15.77000046,146.5800018,17.04000092,26.31999969,3510.36
1/18/20,8942.808594,175.3656769,0.243285954,1.002741337,2.774105072,59.40864563,339.116272,0.044851318,17.8239193,3.81730628,0.061154597,67.18946838,0.017715776,11.89715004,0.039074481,0.247222736,101.5610428,0.884515822,51.30898285,8.329156876,0.841314673,0.002507053,0.22464408,0.244642332,0.006937501,19.95770836,2.04152298,0.153097793,0.026068702,0.286435157,11.18439293,14.1782341,0.716015041,0.596611619,0.001584822,0.733995557,12.00025654,0.010783102,0.232167363,0.032887302,1.135758996,0.530049324,0.003971832,0.076702476,13.30660439,0.117419101,0.019696787,0.175317153,0.65711534,0.021963604,0.045538582,5.082284927,0.16474089,0.022959713,1.5108248,5.334606171,0.169628888,0.083632573,2.86E-06,4.111416817,0.00595113,0.003018677,0.000305177,0.264506042,0.050440855,0.266810268,21.37413406,28.64088821,1.253244281,0.350368738,0.183137223,3431.55,9170.99,6543.37,5188.59,8949.83,331.2999878,168.3999939,95.62000275,44.29999924,44.77000046,31.20000076,49.34999847,84.55999756,109.9100037,15.68000031,146.7400055,17,26.29999924,3431.55
1/19/20,8706.245117,166.9698486,0.235585272,0.998534858,2.618950844,57.80069351,338.3051147,0.041978884,17.36925316,3.61538887,0.060044374,65.12628937,0.016619969,11.24182892,0.037312876,0.246609181,104.7948685,0.890453994,51.49140167,8.508953094,0.799246907,0.002405036,0.214454502,0.231463343,0.006802384,19.06568909,1.935486674,0.14552024,0.025686473,0.254941642,10.83300209,13.50712872,0.696730971,0.590273559,0.001511504,0.677764893,11.05693245,0.010259168,0.217906594,0.031747799,1.18025136,0.495382279,0.003735938,0.075749099,12.27161884,0.112500928,0.018612422,0.16562584,0.610777915,0.020410072,0.043633401,4.853767395,0.155579746,0.022710787,1.454513788,5.118330479,0.157929957,0.080550626,2.78E-06,3.971203089,0.005787542,0.002893306,0.000294409,0.249543577,0.048554596,0.25932315,19.36691856,27.25051117,1.13013649,0.340749085,0.169311449,3360.47,8851.09,6255.48,4937.44,8634.03,331.2999878,168.3999939,95.62000275,44.29999924,44.77000046,31.20000076,49.34999847,84.55999756,109.9100037,15.68000031,146.7400055,17,26.29999924,3360.47
1/20/20,8657.642578,167.1205139,0.233296394,1.00068748,2.697298527,57.20326233,343.8071594,0.043872539,17.32527542,3.610590696,0.062043823,64.98976898,0.016625822,11.14227295,0.037477136,0.252161294,109.5666504,0.87125957,53.77154922,8.673727036,0.782381117,0.002374056,0.221714213,0.232410267,0.006718791,19.0358429,1.922416568,0.151104093,0.025352528,0.271388441,11.64577103,14.13716698,0.679787815,0.575782657,0.00149403,0.67437607,11.09940052,0.010325101,0.218369246,0.032994367,1.134959936,0.492367566,0.003749252,0.081298038,12.3718195,0.111501411,0.018602267,0.175286397,0.608084023,0.020235613,0.043578509,5.018846035,0.157598391,0.021903353,1.424210906,5.214486599,0.165109143,0.082265317,2.93E-06,4.011949539,0.005766147,0.00289217,0.000299004,0.253899097,0.053186893,0.282365203,20.93224716,31.25397301,1.116495848,0.346688837,0.172095284,3397.56,8909.9,6602.46,4982.2,8704.82,331.2999878,168.3999939,95.62000275,44.29999924,44.77000046,31.20000076,49.34999847,84.55999756,109.9100037,15.68000031,146.7400055,17,26.29999924,3397.56
1/21/20,8745.894531,169.6971588,0.237165689,1.001418352,2.673550367,57.64788055,343.4217834,0.045989469,18.12766647,3.663300037,0.062420052,65.96295929,0.017308252,11.21809196,0.03822913,0.250407815,110.8613434,0.873311579,53.38587952,8.945603371,0.833133757,0.00237643,0.220274627,0.242239237,0.006709903,19.27035904,1.951694369,0.156698033,0.025503103,0.263541281,11.17911434,14.08727264,0.717091918,0.587077677,0.001579658,0.690304279,10.76355648,0.010703583,0.220966056,0.041067205,1.16450572,0.493232459,0.00386894,0.090508729,12.60730362,0.114472114,0.018683767,0.170169041,0.619164646,0.027297586,0.045525886,4.79034996,0.160715967,0.022150496,1.424958229,5.233568192,0.173732027,0.086379535,4.46E-06,4.440593243,0.005828781,0.00292292,0.000318174,0.251695216,0.048565537,0.278623134,23.16378403,31.27166557,1.142885327,0.345352024,0.174356565,3450.72,8953.18,6589.57,4997.37,8745.03,331.2999878,168.3999939,95.62000275,44.29999924,44.77000046,31.20000076,49.34999847,84.55999756,109.9100037,15.68000031,146.7400055,17,26.29999924,3450.72
1/22/20,8680.875977,168.2941589,0.236055613,1.000594735,2.645581722,58.35472488,347.2313232,0.045653619,17.79836082,3.650600195,0.059888747,65.03414154,0.017353449,11.23539448,0.043179438,0.249577165,107.6467819,0.884866774,52.18738937,9.337963104,0.817799747,0.002323446,0.219457611,0.241959646,0.006648964,18.82328415,1.990751505,0.156103954,0.025482683,0.262246311,10.77177715,13.91133213,0.733391166,0.589963019,0.001596921,0.692427099,10.42577171,0.010732114,0.219966054,0.040343314,1.214527965,0.500245869,0.003744598,0.088631228,12.60390472,0.118817404,0.019533107,0.171540767,0.691873789,0.024593765,0.044664994,4.782834053,0.164469376,0.022578401,1.436885595,5.183756828,0.167832434,0.098894112,4.62E-06,4.991028309,0.005833693,0.002910136,0.000314791,0.246214032,0.048244584,0.269543529,22.54303169,30.393713,1.140602112,0.35272482,0.173329651,3439.1,8910.09,6566.04,5044.24,8704.32,331.3399963,168.5,94.98000336,44.40999985,45.04000092,31.19000053,49.29999924,84.62999725,110.0800018,15.47000027,146.7899933,17.06999969,26.28000069,3439.1
1/23/20,8406.515625,162.9285583,0.226104021,0.998408675,2.46210885,54.63026047,324.8680115,0.04333359,17.02140427,3.574521303,0.059237827,62.53315735,0.016252825,10.59372711,0.039471999,0.235406205,102.4093857,0.875767171,49.2163887,8.463453293,0.76007092,0.002267636,0.208166882,0.227841333,0.00640763,17.46961594,1.884302378,0.149557635,0.024121704,0.247902915,9.754057884,13.28682613,0.761934936,0.587681949,0.001512711,0.665570855,9.887989044,0.010153798,0.21324335,0.042054679,1.162197471,0.492802382,0.003586547,0.085273124,12.50527763,0.11362467,0.018507194,0.157916754,0.638458431,0.023126574,0.041962888,4.631333828,0.197064072,0.021428822,1.375789046,4.703442574,0.161079034,0.092711791,4.21E-06,5.606307507,0.005486886,0.002892992,0.00030573,0.23504813,0.046538319,0.266902626,21.84915543,29.48022842,1.107930899,0.34992525,0.172987342,3267.98,8567.99,6125.89,4816.28,8361.46,331.7200012,168.6900024,95.77999878,44.29999924,44.63000107,31.28000069,49.31000137,84.77999878,109.7300034,15.34000015,147.1199951,17.03000069,26.35000038,3267.98
1/24/20,8445.43457,163.051178,0.223041311,1.002970099,2.504389524,54.53178787,319.5209045,0.045003749,17.04741096,3.642632723,0.057302762,61.7647934,0.016411185,10.5421524,0.039497197,0.237076864,100.8265762,0.858202279,49.02225113,8.623167992,0.779904425,0.002275864,0.207245842,0.228028223,0.006464111,17.61063385,1.893635154,0.15074493,0.024102964,0.263809919,9.949500084,14.90316391,0.763544142,0.598643661,0.00151179,0.66789341,10.16540146,0.010484883,0.220023468,0.036573052,1.14591825,0.516373813,0.003575823,0.092812411,12.43716145,0.115643933,0.018485254,0.163388416,0.599240839,0.022746861,0.042171683,4.617398739,0.161876336,0.021850733,1.382632613,4.824419975,0.160251096,0.095103227,3.58E-06,6.951706409,0.005541078,0.002832648,0.000261444,0.232646301,0.047455683,0.278158396,22.90814018,29.5712471,1.121614218,0.345898628,0.170888051,3275.96,8688.09,6271.55,4885.49,8481.29,328.769989,167.0899963,95.44999695,44.13000107,44.29000092,31.17000008,49.27000046,84.91000366,109.3000031,15.10999966,147.9799957,16.90999985,26.38999939,3275.96
1/25/20,8367.847656,161.2839355,0.220427126,1.002112627,2.456525803,53.69778824,311.3583374,0.043248218,16.97610474,3.530183554,0.056038558,61.52178955,0.016199423,10.37786484,0.038563076,0.234252498,102.1556778,0.851321936,49.07349014,8.433458328,0.763094783,0.002257336,0.204835996,0.224603444,0.006252083,17.51417542,1.874917507,0.154523268,0.024812587,0.269669741,10.09598923,14.64707661,0.786543906,0.597842097,0.001457437,0.658646286,9.913109779,0.010377628,0.217847794,0.035826266,1.141755342,0.498423129,0.003537731,0.096321687,12.32388306,0.111242041,0.018413836,0.156873062,0.579240739,0.021789208,0.041879989,4.618321896,0.158316925,0.021906229,1.376197457,4.70380497,0.15829429,0.084744595,3.93E-06,6.760587692,0.005396917,0.00300089,0.000257808,0.244253442,0.046626464,0.27010572,24.87439156,29.29196548,1.105852604,0.342936844,0.166655049,3235.92,8555.89,6160.81,4846.15,8352.08,323.5,164.5800018,94.98999786,43.20000076,42.79999924,30.63999939,49.29999924,85.19000244,108.4700012,14.82999992,148.9900055,16.84000015,26.43000031,3235.92
1/26/20,8596.830078,168.0771027,0.230686083,1.000504255,2.571581602,56.21271515,346.9978638,0.044580668,17.43863297,3.650285721,0.05857195,63.87039566,0.016803563,10.79117775,0.039926805,0.24494423,111.0049286,0.872567236,53.64628983,9.143773079,0.79225117,0.002304631,0.211612359,0.230659753,0.0062685,18.07558441,1.934421539,0.173623189,0.025560634,0.288328886,11.2505312,14.44241619,0.789849639,0.617096484,0.001491273,0.68546772,10.0439558,0.010768948,0.232846558,0.036664929,1.194573164,0.524577856,0.003638688,0.098504163,12.7026186,0.116729751,0.018684307,0.159090683,0.586333573,0.021954339,0.042778559,4.718753815,0.155944481,0.021921176,1.47697866,5.080204964,0.165320158,0.094362549,3.38E-06,6.182673931,0.005718318,0.002968133,0.00030203,0.244490072,0.048198331,0.275815338,25.07682228,30.66742516,1.132155061,0.352687955,0.171968684,3368.15,8793.86,6541.5,4918.5,8592.56,323.5,164.5800018,94.98999786,43.20000076,42.79999924,30.63999939,49.29999924,85.19000244,108.4700012,14.82999992,148.9900055,16.84000015,26.43000031,3368.15
1/27/20,8909.819336,170.9308929,0.231221989,1.001900196,2.609652042,58.76326752,362.6493225,0.047911983,17.6913414,3.963900566,0.059644837,65.58409882,0.017134892,11.12088966,0.040609017,0.251298428,113.2683029,0.866653383,55.23891068,10.42493439,0.813003182,0.002367672,0.226850197,0.232331768,0.006366241,18.60509872,2.00066781,0.176891193,0.025156621,0.286299825,12.0426836,14.63392258,0.7676121,0.657060146,0.001566002,0.689380407,10.244524,0.010708118,0.236177698,0.037752707,1.193925261,0.512002945,0.003696778,0.104400828,12.99789524,0.116988905,0.019143533,0.16332531,0.584938049,0.022150734,0.042721622,4.795283794,0.165231094,0.022563072,1.504020452,5.229613781,0.167296618,0.090207055,3.57E-06,5.857070446,0.005641089,0.002954236,0.000334943,0.242790535,0.047534205,0.276148766,26.66536331,31.1458149,1.100492239,0.342918724,0.170274705,3493.36,9218.38,6916.04,5011.62,9007.8,323.5,164.5800018,94.98999786,43.20000076,42.79999924,30.63999939,49.29999924,85.19000244,108.4700012,14.82999992,148.9900055,16.84000015,26.43000031,3493.36
1/28/20,9358.589844,176.3703156,0.238488078,1.000759959,2.655338764,60.67181396,378.8591309,0.052856535,18.11513519,4.05094099,0.060302589,67.72108459,0.01861437,11.38412666,0.041233327,0.285681486,116.2045898,0.892183125,56.81426239,11.53034592,0.817250788,0.002449574,0.222147375,0.232287034,0.006500388,19.08548164,2.054965019,0.186600104,0.027728969,0.287193924,11.7157793,14.62585926,0.82580018,0.694130242,0.001614963,0.711204231,11.09323597,0.011119032,0.251148283,0.040078938,1.211762905,0.566769719,0.003793617,0.10558185,13.34412003,0.126995176,0.019512722,0.164153919,0.607407749,0.034853388,0.045065615,5.145165443,0.162655875,0.026331015,1.536500096,5.303691864,0.171109349,0.095453776,3.49E-06,5.981255531,0.005724309,0.002916582,0.000293328,0.244897276,0.048495185,0.283620507,29.33028603,32.06736374,1.111252308,0.342235863,0.176436245,3624.74,9289.61,7003.38,5051.54,9078.89,326.8900146,166.1699982,95.37000275,43.56999969,43.15999985,30.73999977,49.27999878,85.04000092,109.4000015,14.89999962,147.6600037,16.90999985,26.43000031,3624.74
1/29/20,9316.629883,175.0503387,0.235729754,1.002296209,2.785324335,60.07793427,381.5235291,0.053513732,17.91277504,3.978732109,0.061738893,70.0408783,0.018683476,11.2464323,0.041199885,0.30303672,122.0426483,0.87334007,62.02069092,12.31981182,0.846269429,0.002389703,0.219619185,0.226723909,0.006314987,19.04609489,2.073043585,0.211323172,0.027804567,0.276125163,11.55255604,14.16569901,0.882545888,0.680499911,0.001742645,0.722801685,11.23314476,0.010945869,0.249665454,0.037227508,1.279675007,0.579406321,0.003633149,0.110305719,13.42789364,0.128026813,0.020526869,0.161908701,0.618173182,0.026166311,0.044878919,5.031479836,0.159191504,0.027520254,1.554161787,6.869534969,0.172328234,0.09190882,3.49E-06,5.690644741,0.005646764,0.002860706,0.000285886,0.23705104,0.047613379,0.279813409,28.75991821,31.74041176,1.131714106,0.333604753,0.169614822,3635.02,9595.85,7413.31,5184.91,9385.48,326.6199951,166.0599976,95.01999664,43.58000183,43.36000061,30.67000008,49.36999893,85.27999878,109.4000015,14.82999992,148.4600067,16.87999916,26.46999931,3635.02
1/30/20,9508.993164,184.6904755,0.243641719,1.001452208,2.912988186,68.15906525,392.9721375,0.056069631,18.59040833,4.339426517,0.061206773,74.97740936,0.019498911,11.74359417,0.04176509,0.293485582,122.4720764,0.866656363,66.59606171,12.27430534,0.888604581,0.002440406,0.223296434,0.233342275,0.00639815,19.51261139,2.17691493,0.238027796,0.028853429,0.294083267,11.69986725,14.7621088,1.086298108,0.720042288,0.001656108,0.739843011,11.41336155,0.010958918,0.247211367,0.03789657,1.399893999,0.682457626,0.003799075,0.120970771,13.82650185,0.126174062,0.021285767,0.164632112,0.641085863,0.030080108,0.045291092,5.015123844,0.161414564,0.026799308,1.653768301,9.49406147,0.175529659,0.090437055,3.66E-06,5.717527866,0.005833477,0.002834932,0.000300073,0.239761755,0.046714429,0.284885019,27.45897293,33.53148651,1.180975556,0.33624357,0.169551373,3759.74,9845.97,7523.06,5313.23,9626.39,327.6799927,166.4600067,95.08999634,43.47999954,42.77000046,30.73999977,49.38999939,85.30000305,109.5500031,14.69999981,148.4700012,16.88999939,26.38999939,3759.74
1/31/20,9350.529297,180.1601715,0.239232749,1.000647783,2.823791265,67.87949371,375.3895569,0.053793173,18.21098137,4.138687134,0.061554044,72.08708954,0.018682405,11.46932888,0.045019481,0.29378888,116.4260712,0.88391763,66.53315735,11.30094528,0.904831052,0.002393568,0.219152689,0.228594303,0.006210729,18.72928238,2.118373394,0.255145937,0.028675944,0.290118843,11.15250397,14.12022495,1.02650094,0.713970721,0.001616227,0.769905746,11.22472286,0.010872193,0.241642773,0.041114517,1.601231456,0.668442309,0.00377017,0.120472297,13.66102409,0.122500122,0.021079207,0.163473994,0.632923007,0.026024355,0.046792001,4.952260017,0.161041185,0.02662806,1.601273298,8.254343987,0.171298623,0.091204263,3.33E-06,5.498489857,0.006018279,0.002943165,0.000292238,0.239634365,0.047006235,0.295032263,26.49712944,32.52661514,1.252432108,0.344272494,0.171581417,3672.4,9575.81,7255.88,5320.56,9361.85,321.730011,163.5200043,93.93000031,42.74000168,42.00999832,30.62000084,49.45999908,85.51999664,109.0400009,14.57999992,149.3300018,16.81999969,26.28000069,3672.4
2/1/20,9392.875,183.6739502,0.241455287,1.001215816,2.838953257,70.82001495,381.0133667,0.056091599,18.21832085,4.158604622,0.060470272,73.33705902,0.01906422,11.43943119,0.049428482,0.3050915,117.4696579,0.910111845,66.0199585,11.5416975,0.914077401,0.00242204,0.224324182,0.232411876,0.006402277,18.96497917,2.193603754,0.270856202,0.028956806,0.295981854,11.16043186,14.24792576,1.039268255,0.702289641,0.001941679,0.798056662,10.98292828,0.014412416,0.246674195,0.043592874,1.81353426,0.687670708,0.003994291,0.123886749,13.93837166,0.1232481,0.032367744,0.17670159,0.636264145,0.026325425,0.051793195,5.082188129,0.178940356,0.026361085,1.746839285,7.857294559,0.180735588,0.09025424,3.47E-06,5.42464304,0.00618624,0.002904021,0.000295947,0.273512989,0.046943132,0.299885273,27.6488781,33.31646729,1.256448865,0.36509797,0.172027022,3720.15,9672.08,7317.28,5415.87,9456.93,324.1199951,164.9600067,94.23999786,42.88999939,42.31000137,30.19000053,49.38999939,85.26000214,108.6200027,14.31000042,148.3600006,16.81999969,26.40999985,3720.15
2/2/20,9344.365234,188.6175385,0.250734419,1.000544071,2.83258152,70.23154449,378.2730103,0.055767827,18.44818497,4.222657681,0.063366748,75.03939056,0.019135637,12.06584835,0.047674395,0.308493406,115.6194839,0.957189322,66.55357361,11.38873672,0.975463212,0.002468476,0.223381802,0.240142256,0.006477963,19.33408356,2.269174337,0.316903114,0.029775511,0.300100058,11.04374981,14.33549786,0.983227968,0.733154416,0.001932057,0.824032187,10.69271374,0.013644295,0.249528855,0.047032762,1.869897127,0.655695498,0.004083287,0.125343531,14.12903404,0.128412172,0.030591037,0.185771912,0.655302286,0.031966727,0.056917202,5.172423363,0.173777983,0.028155072,1.750458717,7.666794777,0.188738003,0.089110374,3.89E-06,5.263932228,0.006129459,0.002955263,0.00034471,0.253048152,0.049671538,0.297320992,25.97380638,34.23181152,1.27088213,0.358454287,0.17867583,3753.08,9815.78,7532.63,5601.86,9606.46,324.1199951,164.9600067,94.23999786,42.88999939,42.31000137,30.19000053,49.38999939,85.26000214,108.6200027,14.31000042,148.3600006,16.81999969,26.40999985,3753.08
2/3/20,9293.521484,189.8650665,0.254627168,0.998912871,2.774659157,69.78022003,383.8786926,0.05697922,18.4627552,4.202330112,0.064060837,76.82463837,0.01921762,11.8833065,0.04909981,0.333813339,116.1980667,0.981756628,65.63407135,11.79246044,0.969981909,0.002439852,0.23558715,0.235841602,0.006393106,19.53147507,2.281050682,0.366289467,0.029814333,0.31266138,11.86130428,15.10931206,1.051983476,0.735605896,0.001982804,0.806980789,10.09265423,0.013709296,0.253188431,0.041733954,1.742181897,0.707417071,0.004286319,0.118475668,14.32544422,0.13142848,0.030241532,0.179342285,0.67359525,0.027977571,0.056091782,5.457175732,0.215372905,0.026839824,1.736963391,7.697399616,0.18738021,0.094595492,3.42E-06,5.209710598,0.006184266,0.002951089,0.00032783,0.264216602,0.057682306,0.302113682,26.3767662,34.56079102,1.266199708,0.37157312,0.184752569,3771.96,9692.42,7458.69,5655.81,9491.26,324.1199951,164.9600067,94.23999786,42.88999939,42.31000137,30.19000053,49.38999939,85.26000214,108.6200027,14.31000042,148.3600006,16.81999969,26.40999985,3771.96
2/4/20,9180.962891,189.2505951,0.266808271,1.001745224,2.741120577,68.19577789,380.5999756,0.055996228,18.17736626,4.246143341,0.066290967,75.27223206,0.019261019,12.1747427,0.048209652,0.331050098,111.1360703,0.968430102,64.32164001,11.43257427,0.981268227,0.002503301,0.244147256,0.254480541,0.006449336,19.55439758,2.291947126,0.520192087,0.031739675,0.34788093,11.13406467,15.47016144,1.220953822,0.722773135,0.002130029,0.87449789,10.21956921,0.013910451,0.258187801,0.045305558,1.675778508,0.714772522,0.004396885,0.118211091,14.27951527,0.137972921,0.029846868,0.190445527,0.70227021,0.032011408,0.056789968,5.488658428,0.221048757,0.027449133,1.702659488,7.338824749,0.201083973,0.100087628,3.74E-06,5.242190838,0.006373926,0.003289668,0.000287465,0.339462072,0.066782899,0.320341349,26.26030159,34.43250656,1.333392739,0.392045438,0.189042136,3758.46,9580.49,7436.51,5732.25,9389.92,329.0599976,167.5599976,95.20999908,43.58000183,43.31999969,30.19000053,49.31999969,85,109.2900009,14.32999992,146.4299927,16.94000053,26.45000076,3758.46
2/5/20,9613.423828,204.2302399,0.277467936,1.002838373,2.845628738,72.49310303,442.0081482,0.059230879,19.21504784,4.515810013,0.068733498,77.99447632,0.020776017,12.75455093,0.059262898,0.325959802,122.2660217,1.016654015,71.11607361,12.33817005,1.035381556,0.002581992,0.251646459,0.25803104,0.007002885,20.4388752,2.441482067,0.438836843,0.032446891,0.339194268,11.73898125,15.78685093,1.379484415,0.783777952,0.002057056,0.923068941,10.3156023,0.015091391,0.271992892,0.047358938,1.738316417,0.704685032,0.004380088,0.109943725,14.75584602,0.134947225,0.030813772,0.193411708,0.714643836,0.030372715,0.05510132,5.662478924,0.209686682,0.030351123,1.821295142,8.120416641,0.206953734,0.099932544,4.19E-06,5.445020199,0.006368691,0.003164031,0.000295026,0.338509858,0.064605661,0.331723362,24.88147354,37.78208542,1.484382749,0.402961135,0.187089905,3993.97,10161.34,7860.79,5886.24,9950.88,332.8599854,169.2100067,95.26999664,44,43.56000137,30.20000076,49.31999969,84.86000061,109.7200012,14.55000019,146.6100006,17.02000046,26.54999924,3993.97
