Date,BTC,BCN,XRP,SYS,LTC,BTS,MAID,XVG,MONA,XLM,XMR,DGB,DOGE,DASH,NXS,XEM,ETH,SC,REP,CCI30,BITX,BITW20,BITW70,BITW100,VTI,VNQ,VEA,BND,DBC,GLD
11/26/18,3779.129883,0.000768,0.355450988,0.036497999,29.4109993,0.045244001,0.154905006,0.005546,0.766372979,0.144795001,53.21699905,0.010692,0.002099,88.92829895,0.242171004,0.068575002,108.3349991,0.00266,7.565720081,2203.01,4992.59,5465.04,5807.79,4995.13,131.5089874,73.34043884,37.08254623,73.67369843,14.93369579,115.6399994
11/27/18,3820.719971,0.000766,0.360163003,0.037597999,31.06879997,0.045577001,0.152713999,0.006062,0.752671003,0.144373998,57.13159943,0.012158,0.002087,89.12509918,0.252083004,0.075314,110.0100021,0.002859,7.760009766,2232.21,4662.54,5119.43,5509.68,4666.72,131.6718903,73.65164185,36.97023392,73.7209549,14.87539959,114.9499969
11/28/18,4257.419922,0.000855,0.390556991,0.041595999,34.62659836,0.050602,0.174526006,0.008203,0.777616024,0.162237003,63.52410126,0.014117,0.002246,99.51450348,0.334071994,0.081634,122.4380035,0.003368,8.641900063,2469.86,4736.02,5318.98,5629.93,4745.3,134.7384796,74.3106308,37.51309204,73.75875854,14.82681847,115.3799973
11/29/18,4278.84668,0.000852,0.37956199,0.041892,33.7974472,0.049601,0.175117999,0.008128,0.757263005,0.165079996,61.19553757,0.013956,0.002241,96.6628418,0.320845991,0.079262003,117.5426483,0.003272,8.667298317,2442.37,5506.5,6371.36,6837.24,5528.56,134.4893188,74.32893372,37.3352623,73.81546021,14.92397976,115.7399979
11/30/18,4017.268555,0.000794,0.36245501,0.040403999,32.06476212,0.047821,0.161502004,0.007484,0.687231004,0.158629999,57.7929039,0.012737,0.002165,91.8704071,0.286576986,0.075112,113.1714172,0.002975,8.179739952,2306.46,5265.83,6094.75,6611.83,5288.03,135.4572144,75.03369141,37.20422363,73.84379578,14.85596657,115.5400009
12/1/18,4214.671875,0.000853,0.372905999,0.042316999,34.34073639,0.049433999,0.164122,0.007873,0.693099976,0.166332006,59.64754868,0.013673,0.00225,95.34725952,0.29925701,0.078068003,118.6355591,0.003173,8.737202644,2403.85,5005.17,5715.33,6330.6,5023.92,137.0384521,75.436409,37.70027924,73.95937347,15.19603157,116.4100037
12/2/18,4139.87793,0.000827,0.367626995,0.041723002,33.71315002,0.049520001,0.156905994,0.007839,0.672470987,0.160301,59.10102081,0.013232,0.002246,93.04189301,0.287580013,0.077903003,116.3889008,0.003051,8.471646309,2368.48,5260.17,5994.08,6823.74,5282.29,137.0384521,75.436409,37.70027924,73.95937347,15.19603157,116.4100037
12/3/18,3894.130859,0.000778,0.348753989,0.039932001,31.07280159,0.046459999,0.137949005,0.007097,0.630105019,0.149535999,54.83724594,0.011869,0.002371,84.82066345,0.264802992,0.074000999,108.9250183,0.002817,7.849956989,2217.22,5250.11,6110.9,6848.85,5278.58,137.0384521,75.436409,37.70027924,73.95937347,15.19603157,116.4100037
12/4/18,3956.893799,0.000751,0.352230996,0.042105,31.1861248,0.047311999,0.144614995,0.007187,0.621149004,0.147652999,56.97896194,0.0122,0.002196,85.48542023,0.278017998,0.076881997,110.2141876,0.00289,8.155342102,2234.01,4830.61,5521.57,6306.01,4852.36,132.5631104,74.31977844,36.74560547,74.13937378,15.2057476,117.1200027
12/5/18,3753.994873,0.000701,0.338241994,0.037958,29.29523849,0.043195002,0.140796006,0.006611,0.561892986,0.135936007,51.66662598,0.010919,0.00218,77.90285492,0.264470994,0.076157004,102.4755554,0.002693,7.43892622,2095.14,4846.85,5540.02,6538.27,4872.27,132.4001923,76.15947723,36.39930725,74.27199554,15.07943916,117.1399994
12/6/18,3521.101807,0.000597,0.310936004,0.034132998,26.94366074,0.036435999,0.138643995,0.005716,0.538797975,0.119594,46.53453064,0.010263,0.002097,66.01954651,0.243279994,0.069510996,91.76105499,0.002436,6.827134132,1901.16,4655.49,5287.09,6219.89,4677.35,132.4001923,76.15947723,36.39930725,74.27199554,15.07943916,117.1399994
12/7/18,3419.937256,0.000621,0.301997006,0.032878,25.27258492,0.035831999,0.137523994,0.006075,0.546802998,0.115263,46.46202087,0.009588,0.002104,67.62736511,0.241817996,0.071667001,93.29456329,0.00243,6.40317297,1871.39,4456.94,5025.79,5753.44,4472.83,129.2761078,75.16183472,36.01556015,74.42357635,15.25432873,118.0899963
12/8/18,3476.114746,0.000594,0.307269007,0.033142999,24.86401749,0.037232999,0.139991999,0.006055,0.513966978,0.118992999,45.57361603,0.009807,0.00212,69.08840179,0.245695993,0.071005002,92.15963745,0.002444,6.285136223,1888.61,4109.62,4661.26,5195.89,4123.62,129.4198914,74.67673492,35.70669556,74.4993515,15.01142502,117.6800003
12/9/18,3614.234375,0.000623,0.313369989,0.034019001,25.94702339,0.038350999,0.158528998,0.006303,0.499137014,0.124328002,47.74671936,0.01,0.002102,76.50551605,0.254171997,0.074326001,95.14205933,0.0026,6.45426321,1923.93,4066.29,4659.03,5217.03,4083.54,129.4198914,74.67673492,35.70669556,74.4993515,15.01142502,117.6800003
12/10/18,3502.656006,0.000595,0.303766012,0.032729998,24.61779976,0.036830001,0.148173004,0.005922,0.481905013,0.118253,44.60415268,0.009385,0.0021,68.79767609,0.244161993,0.072058,91.68565369,0.002425,6.0104599,1883.46,4395.89,5010.21,5671.61,4413.9,129.4198914,74.67673492,35.70669556,74.4993515,15.01142502,117.6800003
12/11/18,3424.588135,0.000566,0.301344991,0.030747,23.80238342,0.036268,0.138059005,0.005717,0.429796994,0.112834997,42.73680115,0.008773,0.002088,64.11234283,0.240682006,0.069995999,88.94530487,0.002372,6.231216908,1838.21,4161.16,4730.48,5268.6,4175.95,129.3911133,74.71335602,35.744133,74.5088501,15.09887028,117.5400009
12/12/18,3486.950195,0.000583,0.307323009,0.031396002,24.49382973,0.037673999,0.142759994,0.005903,0.435775012,0.113689996,43.93611908,0.008722,0.002111,65.48432922,0.242890999,0.069779001,90.59329987,0.002397,6.914315224,1875.42,4082.2,4634.68,5145.7,4096.05,130.1289978,73.560112,36.30571365,74.43306732,15.05028915,117.7900009
12/13/18,3313.677246,0.000536,0.300026,0.035011999,23.66886139,0.036231,0.130646005,0.005561,0.401356995,0.105800003,40.96224594,0.008059,0.002065,61.21047974,0.243694007,0.066463001,86.53931427,0.00229,6.193491936,1800.28,4193.51,4778.77,5336.98,4209.39,129.8128052,73.98523712,36.24019623,74.48991394,15.24461174,117.5299988
12/14/18,3242.484863,0.000518,0.288789988,0.045641001,23.46433067,0.035495002,0.127560005,0.005703,0.366586,0.097740002,39.28267288,0.007934,0.00207,59.69242859,0.232982993,0.061411999,84.3082962,0.002203,5.781851768,1734.35,3971.18,4559.28,5037.32,3987.46,127.5703201,73.7722168,35.744133,74.55622101,15.01142502,117.0599976
12/15/18,3236.761719,0.000516,0.285883009,0.044114999,23.78242493,0.035817999,0.127596006,0.005643,0.353213012,0.095439002,38.85170364,0.008333,0.002113,62.48505402,0.238837004,0.057955999,84.44081116,0.002201,5.600493908,1734.39,3843.24,4421.28,4825.11,3858.54,124.8487091,70.99359894,35.4352684,74.69829559,14.83653545,117.8700027
12/16/18,3252.839111,0.000526,0.287928998,0.042808998,25.59720993,0.035301998,0.126275003,0.005625,0.36144799,0.096277997,39.33948517,0.00835,0.002125,63.14261627,0.238923997,0.060640998,85.26210022,0.002227,5.688363075,1758.97,3883.79,4435.78,4913.67,3898.45,124.8487091,70.99359894,35.4352684,74.69829559,14.83653545,117.8700027
12/17/18,3545.864746,0.000577,0.328453004,0.048432,29.26889038,0.038770001,0.137149006,0.006287,0.449337989,0.109692998,43.82275009,0.009741,0.002533,71.28115082,0.273519993,0.065964997,95.13382721,0.002461,6.249261856,1963.78,3946.39,4567.29,5056.16,3965.06,124.8487091,70.99359894,35.4352684,74.69829559,14.83653545,117.8700027
12/18/18,3696.059082,0.000607,0.350161999,0.047481,30.1421566,0.039333001,0.139717996,0.006607,0.641180992,0.114330001,46.58249283,0.011086,0.002684,73.4985199,0.297497004,0.066843003,101.1124573,0.002565,6.498304844,2077.55,4404.66,5097.26,5631.68,4425.28,124.8104095,71.72530365,35.47270966,74.81200409,14.5256176,118.1500015
12/19/18,3745.950684,0.000648,0.35195601,0.044937,29.68278694,0.039055001,0.143335,0.006965,0.735716999,0.114244998,46.31285477,0.011219,0.00272,74.41619873,0.306506991,0.068731003,101.2685776,0.002679,6.908504963,2102.35,4342.48,5056.2,5749.43,4367.55,122.8937836,70.9380188,35.08897018,74.94462585,14.58391571,117.4300003
12/20/18,4134.441406,0.000743,0.378199011,0.048558,32.81687164,0.041882001,0.156607002,0.008293,0.770998001,0.126550004,55.07540131,0.011949,0.002731,99.22903442,0.33820501,0.075855002,116.2168732,0.002874,7.516561985,2362.58,4685.79,5513.16,6219.6,4715.67,120.9100571,69.87288666,34.9579277,74.84041595,14.44788933,119.2399979
12/21/18,3896.543701,0.00071,0.358570009,0.048055999,30.79661751,0.041475002,0.140202999,0.007662,0.665376008,0.119915999,51.81959534,0.010403,0.002545,85.62483978,0.329914004,0.07423,109.4962311,0.002742,7.142538071,2263.63,4906.65,5729.33,6434.48,4934.65,118.3417969,68.90036774,34.27468491,74.84041595,14.32157993,118.7200012
12/22/18,4014.182617,0.000775,0.362307996,0.047952998,31.85591125,0.043092001,0.149321005,0.008021,0.701514006,0.122749999,51.72505188,0.011076,0.002502,87.58417511,0.345571995,0.074596003,116.7594986,0.002925,7.59027195,2328.32,4782.08,5816.07,6181.61,4818.24,115.383461,66.44593811,33.9001236,74.85751343,14.16311836,120.0199966
12/23/18,3998.980225,0.000789,0.371270001,0.047258001,33.45967484,0.043900002,0.153043002,0.008133,0.705052972,0.126585007,52.75577927,0.011292,0.002542,90.22592926,0.340061009,0.073959999,130.7652588,0.002965,8.480904579,2405.71,4896,6039.25,6542.03,4940.45,115.383461,66.44593811,33.9001236,74.85751343,14.16311836,120.0199966
12/24/18,4078.599121,0.00082,0.406798989,0.048840001,33.19666672,0.045899,0.161190003,0.008388,0.734143972,0.132520005,56.33517838,0.011974,0.00254,92.44371033,0.34334901,0.076335996,140.2380066,0.003072,8.791660309,2472.66,5083.78,6358.26,6823.15,5134.36,115.383461,66.44593811,33.9001236,74.85751343,14.16311836,120.0199966
12/25/18,3815.490723,0.000735,0.380872011,0.043900002,31.13432884,0.040656999,0.140138,0.007478,0.672488987,0.121682003,50.59265518,0.010562,0.002404,83.9568634,0.319671005,0.070560999,129.8443451,0.002792,7.838132858,2295.3,5230.11,6430.97,7029.16,5277.37,120.9357452,68.66883087,34.76086426,74.69606018,14.47807312,119.6600037
12/26/18,3857.297607,0.000745,0.378693014,0.044998001,30.98590088,0.039717998,0.141868994,0.007517,0.683122993,0.120607004,49.37469101,0.010592,0.002474,84.54896545,0.32545501,0.071263999,131.8656311,0.002741,8.115859032,2323.14,4911.14,5915.12,6379.65,4946.22,120.9357452,68.66883087,34.76086426,74.69606018,14.47807312,119.6600037
12/27/18,3654.833496,0.000693,0.341161996,0.042980999,28.29450798,0.036433,0.129767001,0.0067,0.658611,0.110486001,44.46669388,0.009605,0.002364,76.40447998,0.308735996,0.063909002,116.5759125,0.002522,7.353303909,2123.81,4856.58,5976.78,6269.02,4896.29,122.0250015,68.65955353,34.78923798,74.85751343,14.34027958,120.5699997
12/28/18,3923.918701,0.00075,0.376852006,0.047309,32.51082993,0.039907999,0.138582006,0.007509,0.675854981,0.121382996,49.77024841,0.010496,0.002434,83.82106018,0.356490999,0.069135003,137.6470184,0.002798,8.195742607,2357.91,4554.89,5601.45,5838.24,4591.25,121.8707809,68.88185883,35.01625443,75.0379715,14.22217178,121.0599976
12/29/18,3820.408691,0.000728,0.367251992,0.048482001,31.56500244,0.039562002,0.136647001,0.007231,0.648841023,0.118036002,48.11211777,0.010497,0.002403,80.34594727,0.34445399,0.067019001,138.0183411,0.002706,8.225022316,2303.58,5034.33,6236.59,6449.43,5076.49,123.0274963,69.0670929,35.09191895,75.22789001,14.26154137,121.25
12/30/18,3865.952637,0.000731,0.369581014,0.050611001,31.97651672,0.039754,0.135530993,0.00727,0.650807977,0.117430001,48.3643074,0.010717,0.002367,81.79319763,0.354171008,0.068801999,139.8594513,0.002744,8.195310593,2323.28,4977.22,6108.79,6302.57,5015.1,123.0274963,69.0670929,35.09191895,75.22789001,14.26154137,121.25
12/31/18,3742.700439,0.000696,0.352705985,0.045903999,30.46822357,0.038155999,0.133552998,0.006864,0.627874017,0.112813003,46.22816849,0.010426,0.002346,79.06443787,0.337336004,0.064102001,133.3682556,0.002631,7.821403027,2179.2,4931.49,6075.17,6316.68,4971.25,123.0274963,69.0670929,35.09191895,75.22789001,14.26154137,121.25
1/1/19,3843.52002,0.000716,0.364771008,0.047389001,31.97993088,0.039627001,0.140404001,0.007053,0.640855014,0.115929998,48.36749649,0.01074,0.002392,81.05113983,0.346922994,0.066118002,140.8194122,0.002706,8.195202827,2305.54,4733.43,5737.18,5969.05,4765.79,123.1239014,67.56664276,35.04462051,75.37987518,14.30091095,121.3300018
1/2/19,3943.409424,0.000725,0.375243008,0.047386002,33.43368149,0.041815002,0.151929006,0.007183,0.647701025,0.119331002,52.25244904,0.010785,0.002407,84.00222778,0.353453994,0.067139,155.0476837,0.002767,8.86850071,2360.7,4848.3,5886.61,6139.2,4882.24,123.1239014,67.56664276,35.04462051,75.37987518,14.30091095,121.3300018
1/3/19,3836.741211,0.000706,0.360224009,0.048227999,32.02669907,0.039650001,0.144930005,0.006981,0.621492982,0.113825001,49.81535721,0.010846,0.00236,80.86167908,0.331115991,0.064861998,149.1350098,0.002693,8.638993263,2267.81,5076.37,6112.25,6429.43,5109.94,120.2706299,68.03899384,34.76086426,75.67427826,14.41901875,122.4300003
1/4/19,3857.717529,0.00069,0.356747001,0.048073001,32.40416718,0.039895002,0.142546996,0.006908,0.624143004,0.115360998,50.63087463,0.010923,0.002315,81.19796753,0.350555986,0.065011002,154.5819397,0.002691,9.245858192,2291.98,4950.03,5964.26,6284.17,4983.16,124.2516861,68.83554077,35.82970428,75.44633484,14.61586571,121.4400024
1/5/19,3845.19458,0.000707,0.355275005,0.046456002,34.93686676,0.039657999,0.139021993,0.006987,0.630879998,0.114046,49.93181229,0.010911,0.002319,80.60916138,0.395186007,0.064621001,155.6385956,0.002683,9.298465729,2298.61,4949.49,5920.23,6269.39,4980.71,125.5048065,69.51167297,35.94320679,75.33237457,14.72413158,121.8600006
1/6/19,4076.632568,0.000762,0.368395001,0.048982002,39.29885483,0.042277001,0.145068005,0.007415,0.639407992,0.120384,54.87658691,0.011888,0.002328,85.83500671,0.404828012,0.066627003,157.7462006,0.002823,9.52725029,2415.7,5035.84,6020.73,6453.4,5068.67,125.5048065,69.51167297,35.94320679,75.33237457,14.72413158,121.8600006
1/7/19,4025.248291,0.000736,0.364347011,0.050294001,37.80627441,0.044216,0.143038005,0.007203,0.629007995,0.123219997,52.82689667,0.012197,0.002285,83.34038544,0.383361995,0.065016001,151.6992188,0.002797,9.395186424,2359.88,5233.37,6256.16,6687.65,5267.17,125.5048065,69.51167297,35.94320679,75.33237457,14.72413158,121.8600006
1/8/19,4030.8479,0.000731,0.36531499,0.049562,39.47971725,0.043368001,0.125053003,0.007174,0.629226029,0.123118997,53.1554451,0.011566,0.002276,81.67923737,0.398862004,0.064315997,150.3596344,0.00282,10.04837418,2383.85,5186.22,6057.68,6587.05,5213.56,126.7965012,70.94728088,36.19859695,75.2374115,14.87176609,121.5299988
1/9/19,4035.296387,0.000742,0.370889992,0.048438001,38.98553467,0.042470001,0.133715004,0.007247,0.651584029,0.123774,52.71385574,0.011554,0.002266,85.79923248,0.400177985,0.064732999,150.8031158,0.002816,9.914943695,2415.8,5169.13,6055.91,6618.06,5197.92,127.3941498,70.84539032,36.64315796,75.34187317,15.16703606,122.3099976
1/10/19,3678.924561,0.000656,0.332652003,0.042233001,33.86600876,0.037462998,0.114523999,0.007598,0.59780997,0.109879002,45.49613571,0.010079,0.002132,73.7818985,0.339433014,0.056417,128.6251831,0.00255,9.119573593,2129.3,5180.95,6153.62,6717.15,5214.39,128.0207062,71.80865479,36.79449463,75.18991852,15.12766647,121.5899963
1/11/19,3687.365479,0.000659,0.332904011,0.042024001,32.32762909,0.038445,0.116304003,0.007178,0.583788991,0.107331999,45.80475235,0.010152,0.002129,73.78262329,0.333777994,0.058316998,127.5483246,0.002544,9.397524834,2123.34,4626.92,5334.99,5776.13,4647.03,128.0496368,72.01242828,36.56748581,75.34187317,15.07845497,121.8000031
1/12/19,3661.301025,0.000652,0.328799993,0.041818,32.38442612,0.039189,0.117266998,0.006876,0.58888799,0.106764004,45.00778961,0.010126,0.002148,73.60978699,0.330478996,0.057356998,125.9665298,0.002491,9.094035149,2111.88,4636.04,5437.77,5886.63,4661.34,127.2399139,71.77159882,36.37830734,75.27539825,14.9505043,122.0899963
1/13/19,3552.953125,0.000609,0.317862988,0.038453002,30.33289719,0.037420999,0.110119998,0.006407,0.564225972,0.103609003,43.11040115,0.009426,0.002094,70.26399231,0.300137997,0.054841999,116.8978043,0.002353,8.194138527,2003.56,4615.7,5406.1,5859.7,4640.57,127.2399139,71.77159882,36.37830734,75.27539825,14.9505043,122.0899963
1/14/19,3706.052246,0.000644,0.333766013,0.041067,32.35824203,0.039287001,0.116126999,0.006959,0.58465898,0.109649003,45.91458511,0.010159,0.002183,72.97899628,0.342202008,0.058036,129.0687256,0.002507,10.19212627,2139.1,4395.54,5025.88,5463.63,4412.63,127.2399139,71.77159882,36.37830734,75.27539825,14.9505043,122.0899963
1/15/19,3630.675293,0.000625,0.327179015,0.041510999,31.50706863,0.037617002,0.110717997,0.006817,0.572987974,0.105685003,44.95061111,0.010054,0.002111,70.72241974,0.328393012,0.056210998,122.0327148,0.002395,9.747332573,2073.34,4663.56,5373.24,5904.71,4684.99,128.6279755,72.45700073,36.60531998,75.28487396,15.06861305,121.8799973
1/16/19,3655.006836,0.000627,0.329701006,0.041276,31.82341766,0.039473001,0.117532998,0.0069,0.576388001,0.106890999,46.18143845,0.009821,0.002138,71.28009796,0.347627014,0.056754999,123.5470657,0.002461,13.86347866,2105.66,4496.28,5132.83,5703.72,4515.26,128.9943085,72.96640778,36.71882629,75.31336975,15.14735222,122.2699966
1/17/19,3678.563965,0.000647,0.329353005,0.043924,31.88865089,0.039179999,0.120824002,0.006832,0.575980008,0.108461,45.65363312,0.010171,0.002094,72.40779877,0.348140001,0.057213001,123.7419205,0.002511,15.0095396,2125.28,4541.17,5283.53,6178.2,4570.8,130.0353241,73.318367,36.84178543,75.22789001,15.15719414,122.1100006
1/18/19,3657.839355,0.000638,0.324277014,0.042435002,31.3114872,0.039009001,0.117824003,0.006685,0.56844902,0.106821001,45.1258316,0.009654,0.002106,71.60670471,0.340294003,0.056908,121.0102615,0.002455,15.15606594,2093.44,4585.85,5369.85,6365.25,4619.11,131.722229,73.56845856,37.23905182,75.1709137,15.31467152,121.0199966
1/19/19,3728.568359,0.000652,0.331001014,0.044247001,32.55072403,0.042296998,0.123126999,0.006942,0.573643029,0.108304001,46.21959305,0.00999,0.002153,73.96575165,0.364284009,0.057758,124.5190201,0.002558,17.35941505,2135.84,4536.15,5289.48,6304.41,4568.32,129.9196625,73.34616089,36.66206741,75.30387115,15.20640564,121.4499969
1/20/19,3601.013672,0.000616,0.321177006,0.043951001,31.17640686,0.040082,0.117293,0.006608,0.55586803,0.104702003,44.11306381,0.009557,0.002119,69.89083862,0.357210994,0.055941999,119.4748306,0.002421,18.04827499,2057.42,4668.13,5479.03,6697.45,4705.94,129.9196625,73.34616089,36.66206741,75.30387115,15.20640564,121.4499969
1/21/19,3576.032471,0.000608,0.320789993,0.043988999,31.21286964,0.039489001,0.117356002,0.006626,0.547568023,0.103380002,44.57730484,0.009403,0.002101,69.9072876,0.365664989,0.055968001,117.1578522,0.002456,16.84679413,2050.6,4448.2,5208.57,6368.29,4483.53,129.9196625,73.34616089,36.66206741,75.30387115,15.20640564,121.4499969
1/22/19,3604.577148,0.000622,0.319490999,0.043714002,31.68442535,0.039519999,0.118329003,0.006708,0.544562995,0.104102999,45.92059708,0.009614,0.002057,71.71509552,0.384155989,0.056352999,118.747551,0.002583,15.28190994,2085.79,4454.89,5240.49,6462.24,4492.54,129.9196625,73.34616089,36.66206741,75.30387115,15.20640564,121.4499969
1/23/19,3585.123047,0.000605,0.316491991,0.042851999,32.00195694,0.039035998,0.122170001,0.006733,0.539240003,0.102576002,44.88050079,0.009352,0.002043,71.07149506,0.366578013,0.055675998,117.4526062,0.00249,14.53130341,2075.83,4518.13,5342.23,6557.13,4557.43,130.0546265,73.35541534,36.85124207,75.37987518,15.1867218,121.2799988
1/24/19,3600.865479,0.000611,0.317597985,0.044526,32.77610779,0.038647,0.121661,0.006735,0.535686016,0.10221,45.78304672,0.009616,0.002039,73.06121063,0.372543007,0.056152001,117.3628845,0.002512,14.92427635,2081.16,4438.19,5229.67,6366.46,4474.91,130.3244934,73.60549164,36.89853287,75.54131317,15.22609043,121.0899963
1/25/19,3599.765869,0.000609,0.317164987,0.044321001,32.98181152,0.038600001,0.120724,0.006657,0.542504013,0.101741001,46.88933563,0.009391,0.002118,73.82723999,0.377321005,0.055548999,116.3783417,0.002496,14.10155392,2080.18,4504,5302.8,6452.83,4540.96,131.5487366,74.52243805,37.36201477,75.45584106,15.3048296,122.8600006
1/26/19,3602.460449,0.000606,0.314235002,0.044619001,33.15052414,0.038435001,0.121720999,0.006627,0.524484992,0.100014001,45.73064041,0.009403,0.002083,74.15569305,0.365945995,0.054662,116.488739,0.002443,13.75025558,2077.98,4459.57,5236.2,6326.81,4494.63,130.5847626,75.25413513,37.18230438,75.48431396,15.09813976,123.2900009
1/27/19,3583.96582,0.000603,0.309439003,0.044344999,32.59283447,0.037578002,0.119332001,0.006444,0.506844997,0.096316002,46.57541656,0.009172,0.002027,71.39990234,0.368229002,0.052715,113.4052887,0.002512,13.04951668,2044.07,4464.28,5194.91,6333.05,4497.56,130.5847626,75.25413513,37.18230438,75.48431396,15.09813976,123.2900009
1/28/19,3470.450439,0.000567,0.294862986,0.041935999,31.1992588,0.035115998,0.112985,0.006088,0.482428014,0.087903999,43.5892334,0.008882,0.001944,68.13201904,0.338425994,0.048039999,106.5899734,0.002321,11.33612442,1926.86,4431.87,5101.76,6165.95,4460.83,130.5847626,75.25413513,37.18230438,75.48431396,15.09813976,123.2900009
1/29/19,3448.116943,0.000584,0.289557993,0.041374002,31.09711075,0.037241001,0.110766999,0.006062,0.47042501,0.083922997,43.7101059,0.00861,0.001927,68.24979401,0.340074986,0.047115002,105.5982132,0.002326,12.07398415,1912.19,4208.5,4711.46,5650.99,4227.61,130.4016571,75.8469162,37.28634262,75.63626862,15.24577522,123.9800034
1/30/19,3486.181641,0.000611,0.320461005,0.042208001,31.93095398,0.037507001,0.114904001,0.006195,0.508413017,0.085634001,44.26460648,0.009007,0.001961,69.29988098,0.34652099,0.047139,108.9075394,0.002363,12.03101921,1963.92,4196.39,4747.11,5714.92,4218.63,132.3680573,76.45819855,37.70253372,75.71226501,15.3540411,124.6900024
1/31/19,3457.792725,0.000584,0.310036004,0.041244999,31.6521759,0.037051,0.107359998,0.005931,0.493575007,0.082630999,43.66409683,0.008732,0.001925,68.26009369,0.312278003,0.040334001,107.0610123,0.002302,12.58999538,1916.25,4300.89,4821.82,5779.59,4320.77,133.5344238,77.25473785,37.71199036,76.06365967,15.27530289,124.75
2/1/19,3487.945313,0.000585,0.308517009,0.042397,32.82707977,0.038348,0.107116997,0.005964,0.489264995,0.083580002,43.72286606,0.008863,0.001916,67.48825073,0.321758002,0.040987,107.609787,0.002286,12.78800297,1931.15,4271.48,4656.51,5598.1,4283.84,133.7272339,76.76383972,37.69307327,75.85229492,15.41309452,124.5
2/2/19,3521.060791,0.000588,0.310912013,0.042089999,34.3948288,0.038663998,0.108989999,0.006042,0.487675011,0.08309,43.38762283,0.008803,0.001936,67.97382355,0.316125989,0.041044999,110.4302597,0.002301,14.68810558,1960.15,4285.78,4670.72,5660.57,4298.54,134.6815186,77.33809662,37.82549667,75.78562927,15.42293739,123.9599991
2/3/19,3464.013428,0.000586,0.302352011,0.042183001,33.43925476,0.037384,0.110872999,0.005829,0.474566996,0.081347004,42.90383911,0.008668,0.001904,66.89551544,0.306228012,0.039264999,107.4926682,0.002222,14.34646225,1916.77,4279.05,4646.69,5656.86,4291.2,134.6815186,77.33809662,37.82549667,75.78562927,15.42293739,123.9599991
2/4/19,3459.154053,0.000583,0.300197989,0.043556001,34.10862732,0.037418,0.112370998,0.00588,0.469419986,0.079729997,42.79665375,0.00878,0.001896,67.02269745,0.300401986,0.038755,107.8216019,0.00216,13.60071182,1923.73,4228.74,4654.43,5658.64,4293.69,134.6815186,77.33809662,37.82549667,75.78562927,15.42293739,123.9599991
2/5/19,3466.357422,0.000575,0.29923901,0.042054001,34.2566452,0.037103999,0.114148997,0.005745,0.47368899,0.077881999,43.33612442,0.008544,0.001888,68.15932465,0.286107004,0.036265001,107.4435196,0.002155,13.46849728,1915.58,4253.51,4606.99,5655.33,4265.57,135.2406311,77.7826767,38.12817383,75.94750214,15.3540411,124.2799988
2/6/19,3413.767822,0.000575,0.29072699,0.038086999,32.93298721,0.036327001,0.112094998,0.005606,0.462736994,0.074386999,43.14356232,0.008318,0.001866,65.70848846,0.265336007,0.035004999,104.9192886,0.002263,13.07187366,1877.22,4250.2,4546.8,5631.72,4259.76,135.1056519,77.27327728,37.88224411,75.91893005,15.37372494,123.4400024
2/7/19,3399.47168,0.000575,0.29161799,0.039400999,33.22241974,0.037308998,0.110434003,0.005644,0.461463004,0.074688002,43.2121048,0.008318,0.001845,67.24979401,0.273956001,0.037563,104.5353012,0.002249,13.10543346,1881.22,4157.45,4362.21,5423.06,4162.26,133.8236084,77.91235352,37.39985275,75.97606659,15.22609043,123.7399979
2/8/19,3666.780273,0.000617,0.311682999,0.041559,43.46472168,0.039964002,0.123037003,0.006052,0.484519005,0.081224002,48.116745,0.00943,0.001956,73.85335541,0.293642998,0.039833002,119.267746,0.002324,13.8836937,2073.02,4165.71,4476.8,5540.43,4176.16,133.9585571,77.91235352,37.26742554,76.0903244,15.24577522,124.2099991
2/9/19,3671.203613,0.000639,0.311284006,0.042293001,44.7902832,0.039976999,0.123607002,0.00613,0.484313995,0.080807999,48.55569458,0.00966,0.001949,74.23143768,0.301016003,0.039951999,119.4308853,0.002334,13.8047533,2077.46,4545.38,4850.37,6051.48,4555.52,134.2381134,78.12536621,37.1917572,76.06176758,15.15719414,123.5999985
2/10/19,3690.188232,0.000635,0.309908986,0.042787001,46.82740784,0.040105,0.123207003,0.006171,0.483047992,0.080393001,49.82767105,0.00924,0.001946,75.49597168,0.307200998,0.040109001,124.806488,0.002322,13.65977383,2109.75,4539.62,4791.52,6008.05,4547.18,134.2381134,78.12536621,37.1917572,76.06176758,15.15719414,123.5999985
2/11/19,3648.430664,0.000611,0.302740991,0.041889001,43.18254089,0.039071001,0.121950999,0.005994,0.477979988,0.077595003,48.27090073,0.008949,0.001906,80.16025543,0.29567799,0.039283,121.2983932,0.002276,13.46453476,2070.57,4519.01,4806.44,6077.2,4529.32,134.2381134,78.12536621,37.1917572,76.06176758,15.15719414,123.5999985
2/12/19,3653.528564,0.000637,0.305189997,0.041053001,43.92864227,0.040738001,0.121188998,0.006048,0.477667987,0.077615999,49.05204391,0.008745,0.001894,82.67536163,0.307610989,0.039138,122.5722885,0.002285,13.67232895,2089.15,4524.24,4818.8,6058.6,4534.47,135.9153442,77.63448334,37.68361282,76.05223846,15.24577522,123.8600006
