Date,BTC,BCN,XRP,SYS,LTC,BTS,MAID,XVG,MONA,XLM,XMR,DGB,DOGE,DASH,NXS,XEM,ETH,SC,REP,CCI30,BITX,BITW20,BITW70,BITW100,US Stocks,US Real Estate,World Stocks,Bonds,Broad Commodities,Gold
2020-10-12,,,,,,,,,,,,,,,,,,,,4698.15,12269.24,9692.45,7657.92,12032.13,179.221923828125,82.089111328125,42.07692337036133,87.21644592285156,13.199999809265137,180.55999755859375
2020-10-13,11429.5068359375,0.00014000000373926014,0.2494480013847351,0.04808200150728226,49.84648895263672,0.01933700032532215,0.08426699787378311,0.004468000028282404,1.2542870044708252,0.07428299635648727,128.7017364501953,0.023917999118566513,0.0026370000559836626,70.0667495727539,0.1829109936952591,0.11935199797153473,379.4840393066406,0.003089000005275011,13.496858596801758,4655.13,12093.02,9420.94,7374.38,11843.27,178.27577209472656,80.68175506591797,41.611053466796875,87.28577423095703,13.229999542236328,177.72000122070312
2020-10-14,11495.349609375,0.00014000000373926014,0.24593999981880188,0.045848000794649124,49.49037170410156,0.019812999293208122,0.09108000248670578,0.004468999803066254,1.2410999536514282,0.07404100149869919,129.8316192626953,0.024160999804735184,0.002592999953776598,69.3594741821289,0.1741510033607483,0.11574999988079071,377.44183349609375,0.0028860000893473625,13.044445037841797,4610.68,12021.71,9216.13,7184.6,11757.29,177.09059143066406,79.69758605957031,41.52184295654297,87.33528137207031,13.319999694824219,178.27000427246094
2020-10-15,11322.123046875,0.00013299999409355223,0.24044300615787506,0.043407000601291656,47.692874908447266,0.018918000161647797,0.09421700239181519,0.004300999920815229,1.2226879596710205,0.07870200276374817,120.18889617919922,0.023483000695705414,0.002612000098451972,66.16106414794922,0.1746630072593689,0.11289499700069427,366.22900390625,0.002812999999150634,13.058545112609863,4594.76,12180.9,9295.36,7186.08,11906.29,177.1503448486328,80.1109390258789,41.065887451171875,87.28577423095703,13.359999656677246,178.9199981689453
2020-10-16,11358.1015625,0.00013699999544769526,0.24093100428581238,0.043873000890016556,47.05392837524414,0.018835000693798065,0.09471599757671356,0.004311999771744013,1.2284669876098633,0.08191599696874619,120.03816223144531,0.022975999861955643,0.002581000095233321,67.1962890625,0.17422300577163696,0.11380700021982193,368.8559265136719,0.0028830000665038824,13.206954002380371,4453.27,11920.93,8860.7,6998.04,11634.46,176.83164978027344,79.54012298583984,41.19474411010742,87.21644592285156,13.270000457763672,178.3000030517578
2020-10-17,11483.359375,0.00012700000661425292,0.24222500622272491,0.04467900097370148,47.619544982910156,0.018577000126242638,0.09837699681520462,0.0044450000859797,1.2465440034866333,0.07955099642276764,123.62600708007812,0.022951999679207802,0.0025859999004751444,67.17024993896484,0.18264299631118774,0.11360199749469757,378.21368408203125,0.0029440000653266907,13.171978950500488,4475.61,11951.67,8879.35,6961.25,11661.99,176.83164978027344,79.54012298583984,41.19474411010742,87.21644592285156,13.270000457763672,178.3000030517578
2020-10-18,11742.037109375,0.0001049999991664663,0.24596400558948517,0.041992999613285065,48.098915100097656,0.01895900070667267,0.10985500365495682,0.004459999967366457,1.2690160274505615,0.08524899929761887,125.4041748046875,0.0227889996021986,0.002589999930933118,74.75453186035156,0.18913500010967255,0.11239200085401535,379.93560791015625,0.0028009999077767134,13.206204414367676,4533.84,12076.4,9081.71,7059.57,11792.3,176.83164978027344,79.54012298583984,41.19474411010742,87.21644592285156,13.270000457763672,178.3000030517578
2020-10-19,11916.3349609375,0.00011800000356743112,0.24357299506664276,0.04025699943304062,47.051029205322266,0.018143000081181526,0.09998100250959396,0.004317999817430973,1.2603650093078613,0.08090600371360779,117.9454345703125,0.021510999649763107,0.002601000014692545,71.03839874267578,0.174235001206398,0.10966099798679352,369.13690185546875,0.0025649999734014273,12.783571243286133,4552.19,12314.48,9141.42,6976.99,12007.72,174.30191040039062,78.3000717163086,41.016326904296875,87.13721466064453,13.279999732971191,178.38999938964844
2020-10-20,12823.689453125,0.00012599999899975955,0.2516149878501892,0.04085500165820122,53.04533004760742,0.01874599978327751,0.10653000324964523,0.004606000147759914,1.2907240390777588,0.08377999812364578,121.7527084350586,0.02142000012099743,0.002630000002682209,74.97782135009766,0.1898459941148758,0.10488700121641159,392.1899719238281,0.002831999910995364,12.87716007232666,4445.95,12403.23,8661.91,6564.01,12038.12,174.90943908691406,78.86104583740234,41.24430465698242,86.98866271972656,13.430000305175781,179.25
2020-10-21,12965.8916015625,0.00012799999967683107,0.25680699944496155,0.04204000160098076,54.267276763916016,0.019693000242114067,0.10728500038385391,0.004726000130176544,1.3336999416351318,0.08528000116348267,127.0677490234375,0.023079000413417816,0.0026549999602138996,74.71100616455078,0.19655700027942657,0.10888200253248215,413.7729797363281,0.0028329999186098576,13.088810920715332,4694.96,13183.17,9055.76,6969.4,12784.36,174.31187438964844,78.62484741210938,41.10553741455078,86.88964080810547,13.319999694824219,180.60000610351562
