Date,BTC,ETH,XRP,LINK,LTC,BCH,ADA,BNB,EOS,XLM,XMR,TRX,NEO,XEM,MIOTA,DASH,WAVES,ZEC,ETC,OMG,DOGE,BAT,ZRX,DGB,DCR,QTUM,ICX,LRC,KNC,BTG,REP,LSK,ANT,SC,NANO,ZEN,SNT,BNT,GNT,MONA,RLC,XVG,MAID,GNO,STORJ,BTS,STEEM,KMD,CVC,ARDR,MCO,ARK,SYS,HC,XZC,AE,ADX,KIN,MLN,DNT,FUN,BCN,MTL,SALT,PIVX,GBYTE,DGD,GAS,PPT,NXS,CCI30,BITX,BITW20,BITW70,BITW100,SPY,VTI,VNQ,VEA,BND,DBC,GLD
4/15/19,5235.55957,167.6234436,0.327217996,0.503054023,81.34928131,318.3062744,0.083783001,19.82745552,5.545841217,0.117504999,68.90307617,0.027037,10.96281338,0.065426998,0.312703997,121.5522766,2.690387964,69.65564728,6.305150032,1.92858696,0.002835,0.325964987,0.324921012,0.013235,24.61004639,2.917351961,0.370180011,0.073890999,0.267246991,16.93108368,19.14248276,2.047597885,0.638924003,0.003136,1.53540504,7.101240158,0.026829001,0.692951977,0.088584997,0.636312008,0.490200013,0.008645,0.139489993,16.71082878,0.286397994,0.062436,0.421155006,1.051591992,0.079208001,0.080311,4.229489803,0.637152016,0.058001999,1.42444098,8.086931229,0.55676198,0.167005002,4.80E-05,8.455986977,0.017486,0.005344,0.000909,0.540862978,0.149492994,0.945376992,49.20388412,19.51208115,3.122302055,1.45441103,0.379332006,3125.8,6397.39,7010.73,9136.65,6333.83,280.5946655,143.9769592,81.7156601,39.85929108,77.11456299,16.02331924,121.5999985
4/16/19,5251.937988,166.9507599,0.335453004,0.500258982,79.32746887,310.7999573,0.083074003,19.60334969,5.457805157,0.116636001,67.4773941,0.026775001,11.00831699,0.064342998,0.309790999,120.6110001,2.672808886,70.35545349,6.226718903,1.946267962,0.00281,0.334324986,0.332695991,0.01311,24.80368614,2.858014107,0.363992006,0.071937002,0.265354991,17.12061119,20.09356117,2.018117905,0.631892979,0.003076,1.613528013,7.169606209,0.026538,0.687279999,0.088494003,0.629338026,0.510926008,0.008605,0.139588997,16.90706825,0.288475007,0.062721997,0.428029001,1.161695004,0.078543,0.079572998,4.367652893,0.643178999,0.058086,1.411923051,7.96325779,0.550292015,0.170754999,4.90E-05,8.285822868,0.017251,0.0054,0.000926,0.553013027,0.147295997,0.96826601,49.28349304,19.1565609,3.227912903,1.459239006,0.382654995,3047.47,6294.22,7248.66,9449.25,6564.32,280.7785339,144.0157623,79.86865234,39.92578506,76.9806366,15.96426487,120.5100021
4/17/19,5298.385742,173.8140259,0.337065011,0.524362028,82.07487488,306.9560242,0.081775002,22.03847885,5.501876831,0.117362998,69.16213989,0.026953001,11.270154,0.064695001,0.310458004,124.2446213,2.712830067,70.36747742,6.337161064,1.979014993,0.002946,0.351920009,0.332832009,0.013833,25.0615139,2.947689056,0.374260008,0.073996,0.269212991,17.29842186,21.30711174,2.046617031,0.650591016,0.00311,1.655920982,7.175508022,0.027163999,0.708498001,0.089475997,0.642060995,0.51967603,0.008627,0.141967997,18.48132896,0.289294988,0.063120998,0.427179009,1.12340796,0.081780002,0.081294,4.60992384,0.642538011,0.060235001,1.436504006,8.333057404,0.558511019,0.171601996,5.00E-05,8.46054554,0.016903,0.005481,0.00092,0.538922012,0.152996004,0.939436972,49.91501617,24.59860611,3.246829987,1.443488955,0.38558799,3131.96,6524.17,7326.7,9644.17,6616.5,280.0914917,143.4827423,79.14105225,39.99227905,76.9806366,15.90521145,120.2799988
4/18/19,5303.8125,173.7084351,0.331901997,0.514270008,82.5692215,306.808075,0.079499997,24.47528076,5.491871834,0.115736999,68.56694031,0.026559001,11.09992695,0.063643999,0.310966998,123.0549393,2.677831888,69.93888855,6.289603233,1.975065947,0.002893,0.377600014,0.328061998,0.013533,25.03713226,2.931221962,0.369695991,0.076099001,0.269508988,17.31830025,22.09638786,2.03251791,0.626061022,0.003076,1.723428011,7.199866772,0.026595,0.707921982,0.088145003,0.645214021,0.522652984,0.008546,0.142464995,18.45399857,0.282949001,0.063428,0.429605007,1.051058054,0.081951,0.081768997,4.78537178,0.64695698,0.059891999,1.412299991,8.350223541,0.551151991,0.178970993,5.10E-05,9.014771461,0.017044,0.005583,0.000927,0.525089025,0.145833999,0.931227028,50.78479767,24.49061584,3.1900599,1.43641901,0.387306988,3125.99,6573.48,7508.51,9806.57,6726.2,280.6430664,143.6959229,79.74738312,39.91628647,77.08586121,15.954422,120.3700027
4/19/19,5337.88623,173.7512665,0.328476012,0.515661001,81.51249695,300.7532043,0.076505996,25.00752831,5.466947079,0.115532003,69.5245285,0.026187999,10.94639969,0.064324997,0.312572002,123.5339127,2.666296005,69.74510956,6.246761799,1.962291002,0.002902,0.414227009,0.322755009,0.013194,25.5345211,2.881517887,0.378026009,0.074280001,0.301032007,17.2643795,21.67925644,2.034096956,0.598901987,0.003048,1.726955056,7.060620785,0.026451999,0.712736011,0.093388997,1.321236014,0.549919009,0.008472,0.142619997,18.45925713,0.2861,0.062477,0.447338998,1.105533957,0.081311002,0.082103997,4.986824989,0.632871985,0.059645001,1.406077027,8.129359245,0.579268992,0.174801007,5.10E-05,9.23186779,0.017192001,0.005563,0.000923,0.538402021,0.141959995,0.919670999,50.2559433,26.32433891,3.17939806,1.40021801,0.387439013,3186.61,6680.34,7498.2,9884.61,6705.78,280.8849182,143.7346954,78.87052917,39.87828445,77.00933838,16.03316307,120.3700027
4/20/19,5314.53125,170.046524,0.322448999,0.49949801,77.33155823,290.4802551,0.074106,24.19382858,5.2454319,0.112403996,68.71850586,0.024985,10.54774666,0.063279003,0.306223005,121.5622864,2.608028889,68.27406311,5.927186966,1.860391974,0.00276,0.444290996,0.314682007,0.012708,25.48688507,2.720024109,0.361229002,0.068241999,0.285131007,16.6838665,20.88687325,1.989241004,0.572345018,0.002921,1.676656008,6.844710827,0.025354,0.691685975,0.093277,1.134863973,0.542486012,0.008214,0.137770995,15.85370636,0.268702,0.061354,0.415771008,1.091300011,0.077918999,0.080340996,5.163777828,0.605530977,0.058555,1.309954047,7.853010178,0.547985017,0.178694993,5.00E-05,8.595897675,0.017255999,0.005424,0.000888,0.512732983,0.131451994,0.915216982,49.41118622,26.35695457,3.045180082,1.346899986,0.367675006,3187.75,6657.96,7543.88,9985.74,6713.81,280.8849182,143.7346954,78.87052917,39.87828445,77.00933838,16.03316307,120.3700027
4/21/19,5399.365234,171.8746643,0.323933989,0.496663988,76.94807434,292.8118286,0.078039996,23.90810966,5.253546238,0.113495,68.59263611,0.025153,10.82465458,0.064089,0.310027987,122.6970444,2.634119987,69.02003479,5.940960884,1.868664026,0.002798,0.40051201,0.313051999,0.01301,25.67946053,2.759287119,0.408078998,0.067036003,0.276542008,16.99469566,22.92180443,2.000492096,0.624033988,0.00307,1.770174026,7.134902,0.026343999,0.690744996,0.089541003,1.093580008,0.560757995,0.008504,0.131068006,16.03772926,0.270530999,0.061956,0.417212993,1.087538004,0.078452997,0.081882998,5.026034832,0.597684979,0.059996001,1.301663995,8.007832527,0.561227977,0.182191998,5.00E-05,8.540076256,0.017129,0.005586,0.0009,0.511596978,0.141636997,0.907113016,50.04997253,35.29977417,3.066025019,1.333884001,0.371989012,3182.93,6663.28,7215.09,9460.83,6560.33,280.8849182,143.7346954,78.87052917,39.87828445,77.00933838,16.03316307,120.3700027
4/22/19,5572.362305,171.4477997,0.321222007,0.481483012,74.84502411,291.1738892,0.074524,22.87626076,5.177993774,0.111823998,69.33094788,0.024467001,10.39816284,0.063298002,0.301160991,118.7387085,2.621753931,67.34854126,5.956246853,1.765601039,0.002772,0.421705991,0.302989006,0.012983,25.17902756,2.681386948,0.38311699,0.063291997,0.264681995,16.90339851,21.70381546,1.952875972,0.630005002,0.00294,1.939072013,7.347194195,0.025177,0.679755986,0.089588001,1.091627002,0.529245019,0.00883,0.126816005,16.93322945,0.262616009,0.060789,0.399994999,1.049289942,0.079465002,0.080504999,4.8634758,0.575573027,0.058169998,1.28224194,7.715136051,0.537904024,0.176984996,4.90E-05,8.220856667,0.016572,0.006255,0.000927,0.506703019,0.136611998,0.836681008,48.25183487,32.5912056,2.897614002,1.316208005,0.350102007,3107.37,6520.95,7377.1,9649.97,6714.34,280.8849182,143.7346954,78.87052917,39.87828445,77.00933838,16.03316307,120.3700027
4/23/19,5464.866699,165.8260956,0.302318007,0.478312999,73.3089447,278.936615,0.072645001,23.12906837,4.805300236,0.103258997,67.67943573,0.023415999,9.957238197,0.058249,0.288502991,115.4075165,2.396826982,65.07174683,5.601912975,1.672456026,0.002599,0.416570991,0.289878994,0.011732,25.20989418,2.510596991,0.389782995,0.059002001,0.240554005,15.94104958,21.75110435,1.857610941,0.602765977,0.002879,1.785676956,7.1028018,0.023492999,0.637842,0.081579,1.024585962,0.480417013,0.008164,0.127192006,16.12949181,0.236863002,0.055622999,0.366970003,0.991074026,0.074325003,0.073265001,4.54637289,0.541858971,0.058857001,1.178500056,7.062746048,0.486598015,0.159077004,4.70E-05,8.184560776,0.015134,0.005681,0.000925,0.480410993,0.122351997,0.758170009,44.26851273,29.10258865,2.72648406,1.220293999,0.334603012,3131.2,6674.8,7222.61,9474.04,6859.39,283.410553,145.1787262,79.91529083,39.97327805,77.14328003,16.052845,120.1200027
4/24/19,5210.515625,154.4593964,0.289384007,0.445506006,71.24811554,266.8520203,0.069243997,22.24310684,4.592862129,0.099074997,61.30138779,0.023,9.564077377,0.057236999,0.271322012,108.6257782,2.218625069,61.75166702,5.396577835,1.502506971,0.002506,0.386983991,0.272166014,0.011155,23.05253029,2.343704939,0.354283988,0.058710001,0.231777996,15.20543861,21.39328957,1.750974059,0.577328026,0.00276,1.632434011,6.679691792,0.02242,0.596944988,0.073686004,1.00185895,0.462857008,0.007667,0.115344003,15.42521477,0.220752001,0.052540001,0.341019988,0.931909025,0.069017,0.067979001,4.404242039,0.508056998,0.055142999,1.11572504,6.829286098,0.462298006,0.144470006,4.40E-05,7.300836086,0.01434,0.005172,0.000862,0.483175009,0.115523003,0.688071012,41.49361801,25.84939384,2.614391088,1.181920052,0.326458007,3122.51,6835.8,6805.61,8567.39,6556.85,282.7816162,144.9849243,80.50298309,39.62180328,77.34416199,15.99379253,120.4700012
4/25/19,5279.348145,156.3470917,0.298501998,0.436926007,73.11534882,263.8792725,0.069219001,22.86942863,4.743979931,0.099140003,62.08967209,0.023892,9.40602684,0.058605999,0.269564003,109.4598694,2.20113802,61.3780899,5.435779095,1.509385943,0.002519,0.377214998,0.268757999,0.011411,22.91165924,2.373632908,0.357282013,0.057362001,0.221111,16.36353111,22.10046196,1.75791204,0.572898984,0.002682,1.567137003,7.452966213,0.022569999,0.601814985,0.074194998,0.939081013,0.453487009,0.00752,0.123784997,14.85221577,0.223294005,0.052972,0.343519986,0.963904023,0.067175001,0.066751003,4.571530819,0.487201989,0.05308,1.161023974,6.492072105,0.452446014,0.140112996,4.40E-05,7.650549889,0.014344,0.005182,0.000851,0.475901991,0.111527003,0.643127978,42.64994431,31.1368084,2.564832926,1.152542949,0.338872999,2998.11,6545.24,6936.41,8864.84,6638.14,282.6074524,144.7425995,80.33506775,39.5933075,77.32501984,15.96426487,120.5699997
4/26/19,5268.291016,158.4349365,0.296741009,0.441570997,72.12090302,263.940918,0.070196003,22.34158707,4.714214802,0.099950999,62.55040359,0.023643,9.492077827,0.059048999,0.273860008,109.6441727,2.169301987,61.53212357,5.501983166,1.566813946,0.002516,0.390430987,0.28539899,0.011052,23.17087173,2.400690079,0.360936999,0.059268001,0.227604002,16.17261314,21.83767128,1.784971952,0.567812979,0.002749,1.574450016,7.465369225,0.022841001,0.609007001,0.074854001,0.916984975,0.469491005,0.007688,0.127345994,15.2289896,0.230660006,0.054115001,0.351215005,1.007377982,0.068787001,0.067459002,4.659874916,0.511718988,0.054846,1.172798991,6.657307148,0.46045801,0.146216005,4.50E-05,7.517607212,0.014839,0.005371,0.000851,0.484183013,0.112161003,0.655789018,44.86123657,29.64589691,2.626946926,1.18908596,0.352414995,2842.6,6621.83,6228.05,7776.06,6147.02,283.9234619,145.5276184,80.9693985,39.74529648,77.49723053,15.77726173,121.3700027
4/27/19,5285.13916,157.2950745,0.297425985,0.448217988,69.72679901,255.4701233,0.068590999,22.89933968,4.719788074,0.098736003,61.22995377,0.023592001,9.3012743,0.057369001,0.274111003,110.235321,2.103301048,60.10381699,5.581898212,1.520508051,0.002531,0.403176993,0.277532011,0.01085,24.15624046,2.380634069,0.354200989,0.059122998,0.233190998,16.08719826,21.48289299,1.742799997,0.583365023,0.002718,1.548560977,7.655854225,0.022738,0.599717021,0.074864998,1.064810991,0.446312994,0.007558,0.138931006,15.23224735,0.227733999,0.052737001,0.35650599,1.003365993,0.068470001,0.068368003,4.567707062,0.501441002,0.054611001,1.163203001,6.49228096,0.451312006,0.140622005,4.40E-05,7.525244236,0.014506,0.005134,0.000852,0.482490987,0.114839002,0.638213992,43.68560791,30.98371124,2.526532888,1.168128014,0.333222002,2887.13,6145.35,6548.67,8238.3,6316.06,284.3685608,145.7408447,80.17648315,39.89728546,77.3345871,15.78710461,120.8300018
4/28/19,5247.352539,155.2019958,0.294288993,0.433501005,67.96038055,236.6124878,0.064631,21.70506668,4.526186943,0.096474998,60.54192352,0.022839,9.432523727,0.054536998,0.309311986,108.1083374,1.999485016,58.47600555,5.568480015,1.479256034,0.002466,0.37669301,0.273642987,0.010603,23.13020515,2.336462975,0.327881008,0.057087,0.216647997,15.70142078,20.72141838,1.715767026,0.621053994,0.00265,1.401324034,7.104102135,0.021904999,0.588101983,0.071454003,0.999351025,0.429010987,0.007158,0.12906,14.48708725,0.212650001,0.050537001,0.33535099,0.935087025,0.068268001,0.064103998,4.490348816,0.468878001,0.050767999,1.107521057,6.16118288,0.44552201,0.135398999,4.20E-05,7.560890198,0.01417,0.005214,0.000858,0.442790985,0.112166002,0.601824999,42.71867371,29.05811119,2.595274925,1.121790051,0.334113002,2897.02,6305.34,6410.14,8040.15,6207.24,284.3685608,145.7408447,80.17648315,39.89728546,77.3345871,15.78710461,120.8300018
4/29/19,5350.726563,162.1660309,0.309475988,0.473170012,74.28087616,267.7581482,0.070345998,22.12783623,4.827269077,0.099953003,62.09594727,0.023971001,9.801067352,0.056162,0.304702997,111.7899323,2.250675917,60.57847214,5.899628162,1.576388955,0.002513,0.384420007,0.280328006,0.010615,23.61704826,2.450299025,0.341711998,0.059664998,0.227479994,16.25013733,21.27537346,1.746008039,0.616271973,0.002726,1.527521014,7.576675892,0.022963,0.613129973,0.075819999,1.08168602,0.477838993,0.007481,0.132164001,15.00700283,0.222800002,0.052111,0.355033994,0.979444981,0.071076997,0.067233004,4.875157833,0.486927986,0.053307999,1.154863954,6.385748863,0.466450006,0.139924005,4.50E-05,7.967423916,0.015588,0.005508,0.000904,0.461344987,0.116305999,0.628709972,42.65026093,29.25857735,2.634702921,1.140380025,0.346462011,2880.58,6198.46,6486.56,7795.34,6191.96,284.3685608,145.7408447,80.17648315,39.89728546,77.3345871,15.78710461,120.8300018
4/30/19,5402.697266,160.8183441,0.304695994,0.476024985,73.65776825,271.8164978,0.069013998,21.95362091,4.782023907,0.101351,64.95965576,0.023776,9.737586975,0.055946998,0.300112009,117.1946945,2.168255091,61.14894867,5.838767052,1.603754997,0.002521,0.389091998,0.278160006,0.010445,24.33737564,2.440826893,0.334619999,0.059292998,0.224474996,16.80292892,20.53955269,1.745396972,0.644344985,0.002741,1.505697012,8.019068718,0.02273,0.610538006,0.075427003,1.067677975,0.487266004,0.007547,0.131569996,14.74912357,0.222047001,0.052221999,0.349157989,0.97558701,0.069301002,0.067856997,4.781727791,0.471507013,0.055865999,1.14567399,6.39155817,0.463468999,0.139074996,4.90E-05,8.044010162,0.015419,0.005446,0.000903,0.453756988,0.116696,0.628521979,41.99915314,27.96116447,2.652745962,1.113891006,0.340187013,2815.76,6183.47,6569.53,8006.06,6338.47,284.5137329,145.7505341,80.94141388,39.92578506,77.44937897,15.83631516,121.1999969
5/1/19,5505.283691,162.1227875,0.303238988,0.463420987,73.7771759,270.1825867,0.068579003,23.59193039,4.788842201,0.100275002,64.40686798,0.023652,9.888560295,0.056053001,0.295089006,117.2425842,2.167572975,59.76673889,5.786554813,1.686059952,0.002611,0.38005501,0.275777012,0.01042,24.7569828,2.591583967,0.335785002,0.059921,0.222579002,16.81652451,20.45754433,1.750718951,0.703958988,0.00274,1.479357004,8.2079916,0.023134001,0.614089012,0.075370997,1.045078039,0.522307992,0.007441,0.129815996,15.13733006,0.228207007,0.053137999,0.355246007,1.030305982,0.069448002,0.065999001,4.763121128,0.484526992,0.057117,1.177626014,6.572038174,0.487533003,0.139126003,5.00E-05,8.151968956,0.01575,0.005503,0.000909,0.478204012,0.115047,0.622003973,42.84870911,27.94470978,2.731965065,1.100957036,0.338122994,2941.74,6331.82,6619.66,8138.38,6403.94,282.3751831,144.6650848,81.00669861,39.65980911,77.45417786,15.78710461,120.4000015
5/2/19,5768.289551,167.9524078,0.308221996,0.51216501,79.32653046,293.0134888,0.069858,23.74962807,5.085449219,0.102294996,67.02481079,0.024072999,9.988848686,0.056320999,0.297814995,121.0987778,2.203366995,62.63169098,6.073410034,1.697916031,0.002721,0.378185987,0.281410992,0.010674,26.25103569,2.61954689,0.339103997,0.059726998,0.224482,18.5550766,20.67529678,1.820377946,0.651198983,0.002798,1.497040033,8.651591301,0.022942999,0.615745008,0.075836003,1.04341495,0.555123985,0.007403,0.137039006,15.52188015,0.263945013,0.055541001,0.354948014,1.041198969,0.069112003,0.067332998,4.87112999,0.492550999,0.057259001,1.189473033,6.842560768,0.484342992,0.140055999,5.10E-05,8.214158058,0.016347,0.005524,0.000918,0.467370987,0.108654998,0.628868997,43.32551193,30.24062157,2.665605068,1.054726958,0.351233006,2945.89,6397.02,6604.41,8135.35,6468.8,281.7655029,144.4227905,81.0906601,39.58380508,77.28157806,15.60994148,119.9400024
5/3/19,5831.16748,164.0265808,0.304551989,0.494994998,78.06384277,291.4911499,0.066880003,22.88483238,4.958622932,0.099676996,67.79167175,0.023418,9.445331573,0.055107001,0.297482997,120.7012558,2.155642986,60.82932663,5.831926823,1.610816956,0.00268,0.360978007,0.26809299,0.010149,26.25290108,2.497047901,0.335860014,0.058251001,0.222795993,18.48326492,20.44518471,1.759155035,0.626356006,0.002821,1.450986981,9.261824608,0.022371,0.572911978,0.073936,1.029266953,0.547586977,0.007068,0.134079993,16.24485016,0.239278004,0.053470001,0.346594989,1.036420941,0.068223,0.067616999,4.959022999,0.467213988,0.058334,1.124403,6.553217888,0.462255001,0.138483003,4.90E-05,8.102610588,0.016016999,0.00559,0.000928,0.452811003,0.116874002,0.610396981,42.34577942,33.05101013,2.549982071,1.003764033,0.336897999,2971.42,6466.36,6775.44,8283,6788.52,284.523407,145.9831085,81.78094482,39.97327805,77.42542267,15.6197834,120.6500015
5/4/19,5795.708496,163.4506989,0.302341998,0.506978989,75.98436737,293.9474487,0.066146001,23.01995277,4.896321774,0.098926999,66.08014679,0.023421001,9.279187202,0.052544001,0.304275006,119.3112869,2.083837032,59.76376724,5.737806797,1.575369954,0.002653,0.358949006,0.266900003,0.010244,26.2287941,2.465056896,0.336508006,0.055992998,0.223008007,18.53557777,20.33662415,1.70659399,0.613825977,0.002676,1.421854973,9.455444336,0.022105001,0.570940971,0.072531998,1.024492025,0.567130983,0.007066,0.139503002,16.3335228,0.237183005,0.053975001,0.332823008,1.046900034,0.067475997,0.067459002,4.977231026,0.473751992,0.059402999,1.106979012,6.376279831,0.463562012,0.135459006,5.00E-05,7.722802162,0.015822001,0.005553,0.000974,0.448469013,0.113609001,0.588392973,42.00072479,31.31334877,2.525587082,0.978088021,0.336668998,3077.63,6796.2,6610.25,8062.23,6674.55,283.3525391,145.5179443,81.5197525,39.5933075,77.5213089,15.66899586,120.8099976
5/5/19,5746.807129,172.6532135,0.302388996,0.578119993,74.98275757,287.6644897,0.066780001,22.20663452,4.899188995,0.097809002,66.54827881,0.023874,9.186819077,0.053532001,0.291788012,120.4185638,2.146168947,60.01691818,5.692516804,1.66426301,0.002542,0.345647007,0.278970987,0.010376,25.90488052,2.434621096,0.336014003,0.059657998,0.227424994,18.37541389,20.78708267,1.699874997,0.640226007,0.002676,1.441730976,9.242348671,0.022445001,0.595746994,0.074534997,0.985768974,0.583024979,0.007113,0.132267997,16.75906372,0.245914996,0.052106,0.332341999,1.072335005,0.070868999,0.068668,5.012339115,0.490334988,0.062352002,1.109537005,6.483382225,0.488575011,0.139605001,4.90E-05,7.426392078,0.016061001,0.005613,0.000927,0.461567014,0.123599999,0.605745971,41.77889633,29.79629707,2.52263999,1.031039953,0.337985992,3028.84,6685.44,6565.93,8097.49,6753.65,283.3525391,145.5179443,81.5197525,39.5933075,77.5213089,15.66899586,120.8099976
5/6/19,5829.501465,169.7986603,0.299683988,0.544723988,74.69300079,286.7349854,0.064035997,20.86417961,4.866740227,0.094926,65.54452515,0.023840999,8.935236931,0.051261999,0.286758006,117.5309143,2.125797033,57.80123138,5.665071964,1.66851604,0.002536,0.317268997,0.263471991,0.010606,25.51233482,2.38714695,0.320924014,0.056678999,0.215804994,18.78609657,19.84580421,1.648959994,0.654510021,0.00262,1.525289059,9.531954765,0.022141,0.578918993,0.072784998,0.977908015,0.614332974,0.006816,0.135600001,15.98171329,0.231518,0.051522002,0.322021991,1.113952994,0.069109,0.066362001,4.903814793,0.461755008,0.059987001,1.098989964,6.636823177,0.470299989,0.131244004,4.70E-05,7.323863029,0.015941,0.005303,0.000902,0.445217997,0.129767001,0.592895985,42.02046585,29.68571091,2.486357927,0.999568999,0.301050991,3000.2,6770.29,6591.48,8311.3,6845.49,283.3525391,145.5179443,81.5197525,39.5933075,77.5213089,15.66899586,120.8099976
5/7/19,5982.45752,170.9481659,0.30072099,0.591536999,74.62028503,286.2987671,0.064606003,20.75267601,4.897006989,0.093696997,67.3295517,0.024637001,9.031938553,0.051043,0.29537499,118.0419922,2.201705933,58.27210999,5.733888149,1.691872001,0.002537,0.314029992,0.269450992,0.010295,25.52911568,2.425092936,0.317519993,0.058274999,0.215528995,19.50836372,19.94626808,1.690659046,0.673629999,0.002541,1.516196012,11.2213583,0.02203,0.584585011,0.071955003,0.953363001,0.634218991,0.006758,0.137722,16.1558094,0.233092993,0.051623002,0.311195999,1.072828054,0.072155997,0.067152001,4.72299099,0.47458899,0.062786996,1.094684958,6.5929389,0.473524004,0.130462006,4.70E-05,6.874213219,0.015259,0.005214,0.000861,0.442887008,0.120088004,0.600722015,44.83383179,32.50637054,2.370568037,1.006001949,0.302394003,3000.12,6862.93,6482.03,8161.03,6880.81,278.6206055,143.0078278,80.04589081,38.92835236,77.63637543,15.4721489,121.2099991
5/8/19,6174.528809,170.2893066,0.296508998,0.639849007,74.17713928,284.1862488,0.061691001,18.82835579,4.852869987,0.090232,64.68659973,0.023367999,8.629286766,0.047416002,0.272951007,112.3746109,2.329437017,56.49373627,5.568092823,1.646317959,0.0025,0.281183004,0.253387004,0.010295,25.71197891,2.350987911,0.293861002,0.053272001,0.202268004,19.81923866,19.02690506,1.763417959,0.702928007,0.002433,1.458490968,11.68979836,0.02125,0.560144007,0.067876004,0.924660981,0.651670992,0.006301,0.140230998,15.83789158,0.212421998,0.050404001,0.298608005,1.16288197,0.066474997,0.067913003,4.488376141,0.429466993,0.060458001,1.045004964,6.245194912,0.454055995,0.115856998,4.60E-05,7.165184021,0.014273,0.005181,0.000881,0.399165988,0.110340998,0.571150005,44.19950867,36.01181793,2.167825937,0.93976903,0.272985011,2974.17,6907.06,6486.09,8123.49,6916.3,278.233551,142.775238,79.96195221,38.98534775,77.57884979,15.49183273,120.9100037
5/9/19,6378.849121,173.142746,0.300386995,0.671459973,77.16664886,287.730011,0.063428,19.59810829,4.826229095,0.092451997,68.07289124,0.023613,8.769207001,0.051224999,0.292894989,112.8131561,2.253376961,57.53961945,5.637076855,1.589378953,0.002522,0.363884002,0.26403299,0.010361,25.64408493,2.371645927,0.321130008,0.055236001,0.206937999,20.15195084,19.52340317,1.754752994,0.716497004,0.002594,1.510450006,11.07985306,0.021389,0.567718983,0.069361001,0.871734023,0.636040986,0.007067,0.141523004,16.10962486,0.226092994,0.050760001,0.309329003,1.131762028,0.068001002,0.069527,4.761547089,0.450295001,0.057392001,1.079308987,6.374007225,0.453684002,0.123203002,4.60E-05,7.584329128,0.014607,0.005359,0.000929,0.411274999,0.110031001,0.579061985,45.22333527,34.5150795,2.321588993,1.007928967,0.28354001,3014.22,6945.17,6222.39,7792.84,6991,277.3916931,142.3197479,80.16716766,38.70037079,77.65557098,15.41309452,121.1999969
5/10/19,7204.771484,194.3043365,0.324542999,0.678822994,89.22225952,356.3663025,0.075171001,21.04944229,5.534924984,0.104227997,77.58705902,0.025273001,9.852140427,0.060339998,0.316552013,124.1813202,2.466588974,63.96453857,6.077589989,1.79303205,0.002754,0.368901014,0.295697987,0.01182,29.20580292,2.568370104,0.344628006,0.058432002,0.222680002,22.30762672,21.14048958,1.964568019,0.758758008,0.003061,1.648115039,12.07483387,0.023528,0.627067029,0.075301997,0.935315013,0.632664025,0.007559,0.161008,18.21150017,0.243301004,0.056828,0.331052005,1.18196106,0.072044,0.076659001,4.915996075,0.499173999,0.058134999,1.178748965,6.950106144,0.479461998,0.129113004,4.80E-05,8.511087418,0.015125,0.005619,0.001036,0.427204013,0.114139996,0.619687021,50.12329483,36.64030457,2.611572981,1.094019055,0.315182,2967.8,7039.92,6500.69,8138.94,7316.32,278.7851563,142.9787445,81.02536011,38.95684814,77.64595795,15.44262123,121.4300003
5/11/19,6972.371582,187.3253174,0.310074002,0.657989979,84.56551361,354.0299377,0.070086002,20.83029747,5.323950768,0.098866001,74.20786285,0.023754001,9.32690239,0.055562001,0.304702997,124.297348,2.409557104,60.28261566,5.823904991,1.665763021,0.002665,0.353619993,0.273090005,0.010287,26.77957535,2.414438963,0.325327992,0.055291001,0.213634998,21.62285805,20.09785271,1.80567205,0.738614023,0.002761,1.62082696,12.51069355,0.021805,0.58882302,0.070743002,0.930388987,0.646579027,0.007128,0.158469006,17.56461143,0.227541,0.054274999,0.31180799,1.095635056,0.067456998,0.073110998,4.800730228,0.523566008,0.053137999,1.098714948,6.545802116,0.452897996,0.124248996,4.70E-05,7.517910957,0.014733,0.00529,0.000904,0.402249008,0.110512003,0.585795999,44.23915863,35.98765182,2.44658494,1.01977706,0.275637001,3047.74,7368.22,7142.51,8830.42,8028.27,271.7792053,139.3638306,80.94141388,38.08291626,77.80899811,15.36388302,122.6699982
5/12/19,7814.915039,196.846283,0.325475007,0.646696985,88.05823517,384.4771423,0.073072001,23.81102753,5.575247765,0.100415997,79.15727234,0.024617,9.815132141,0.058426999,0.337487012,131.7405701,2.353599072,63.74309921,6.08897686,1.760045052,0.002756,0.356281996,0.279103011,0.010629,28.67610168,2.554752111,0.349601001,0.056007002,0.213404,23.03171539,20.60803032,1.805335045,0.737586975,0.002941,1.71617496,12.80317593,0.022857999,0.620612025,0.071525,0.935692012,0.703688979,0.007365,0.167349994,19.52397728,0.222071007,0.056345999,0.324505001,1.115334034,0.068709001,0.075819001,4.691840172,0.542581022,0.052436002,1.130270958,6.965904236,0.493988007,0.123533003,4.70E-05,7.031806946,0.014128,0.005494,0.000995,0.400633007,0.118782997,0.591072023,46.85899734,35.80950165,2.486113071,1.046846986,0.31387499,3416.69,8086.63,6888.15,8422.05,8012.98,271.7792053,139.3638306,80.94141388,38.08291626,77.80899811,15.36388302,122.6699982
