date,q1,med,q3
2020-02-08,0.2121746652537158,0.37809499563945875,0.530119124543181
2020-02-09,0.21528070275680408,0.3815068338362193,0.5333749761049706
2020-02-10,0.2112378553576193,0.38127524291794174,0.5292757380730857
2020-02-11,0.2141635796221921,0.3874638163966988,0.530973659245199
2020-02-12,0.21499137517100855,0.3810077449585937,0.5284248585110085
2020-02-13,0.2090592700037998,0.3770647823457288,0.5231596487475058
2020-02-14,0.2167109607728303,0.35855789386255676,0.5061464848377009
2020-02-15,0.2013259899613115,0.3423933739116346,0.485811753783265
2020-02-16,0.1886472608100763,0.3284886274282869,0.4741789483945278
2020-02-17,0.1847471795041983,0.3243640037257312,0.4739673346352888
2020-02-18,0.1877674177832366,0.33370573121320557,0.48054234613593627
2020-02-19,0.2057595046958308,0.35801385462004953,0.5109985521833803
2020-02-20,0.20564858497901348,0.35496186400237134,0.5115441355132534
2020-02-21,0.19838874596409928,0.34672401932925984,0.5027886495745065
2020-02-22,0.20097701689060588,0.3453939147802512,0.5022608529521845
2020-02-23,0.19847006009440404,0.3445030685992623,0.500902760703575
2020-02-24,0.2138670797826403,0.36135917345125945,0.515703466150023
2020-02-25,0.23063908610607822,0.37650777656060747,0.530457624808796
2020-02-26,0.26722530430446356,0.4087895777104527,0.5580472516846859
2020-02-27,0.26822312161123146,0.407550539600606,0.557266113809385
2020-02-28,0.2657029805568255,0.40512843216279393,0.5523022706174014
2020-02-29,0.26153350635042816,0.40056301317821175,0.5489955956447603
2020-03-01,0.2598877325207633,0.3997383321440938,0.5491233182380068
2020-03-02,0.25849017425772686,0.39968245997202345,0.5517172801954386
2020-03-03,0.2534870754025937,0.39248576035805727,0.5489330128435816
2020-03-04,0.2522765741847597,0.3902689151454813,0.5455140387847046
2020-03-05,0.2559364578650192,0.39321326617492974,0.5492442341023059
