date,ANT,SNX,YFI,GRT,XLM,LTC,ATOM,ALGO,REP,ADA,COMP,XMR,SC,UNI,BCH,QTUM,GNO,MANA,BAL,ETC,FLOW,KAVA,USDC,MLN,PAXG,DASH,STORJ,ETH,OMG,ZEC,AAVE,XTZ,WAVES,LINK,BAT,DAI,LSK,CRV,FIL,USDT,KSM,KEEP,DOT,EOS,OXT,KNC,XRP,BTC,TRX,NANO,ICX
2019-12-10,4.0544,4.551,14555.0,0.26266,0.053195,44.16,3.5946,0.24662,10.306,0.036451,161.15,52.9,0.00143,3.09,206.8,1.74299,12.48,0.0895,27.53,3.784,6.55,2.12699,1.01,2.32,1468.4,49.946,0.17784,145.58,0.728932,30.07,90.95,1.489,0.5295,2.26603,0.17471,0.998,0.632786,1.4,62.5,0.9996,47.82,0.36993,3.1099,2.6059,0.20334,1.5943,0.22249,7219.3,0.018067,0.798451,0.1255
2019-12-11,4.0544,4.551,14555.0,0.26266,0.052698,43.61,3.8079,0.24662,10.219,0.036691,161.15,52.79,0.00144,3.09,206.6,1.74198,12.33,0.0895,27.53,3.769,6.55,2.12699,1.01,2.32,1467.15,49.628,0.17784,143.19,0.715124,31.37,90.95,1.5774,0.5807,2.16844,0.17678,1.00213,0.650892,1.4,62.5,0.9991,47.82,0.36993,3.1099,2.574,0.20334,1.5943,0.22072,7202.0,0.018067,0.797372,0.1281
2019-12-12,4.0544,4.551,14555.0,0.26266,0.051929,43.62,4.0803,0.24662,10.08,0.036528,161.15,52.77,0.00146,3.09,206.3,1.81117,12.28,0.0895,27.53,3.816,6.55,2.12699,1.01,2.32,1474.86,49.801,0.17784,144.79,0.716759,31.75,90.95,1.7628,0.6247,2.10647,0.17386,1.00314,0.647892,1.4,62.5,0.9987,47.82,0.36993,3.1099,2.5821,0.20334,1.5943,0.21818,7190.1,0.018067,0.781447,0.1303
2019-12-13,4.0544,4.551,14555.0,0.26266,0.052681,44.39,3.9498,0.24662,10.041,0.037113,161.15,52.28,0.00145,3.09,211.3,1.86045,12.47,0.0895,27.53,3.856,6.55,2.12699,1.01,2.32,1479.45,50.556,0.17784,144.49,0.708111,33.26,90.95,1.7628,0.6222,2.07375,0.18855,0.99858,0.623342,1.4,62.5,0.9993,47.82,0.36993,3.1099,2.6129,0.20334,1.5943,0.22052,7251.9,0.018067,0.783088,0.1316
2019-12-14,4.0544,4.551,14555.0,0.26266,0.050845,43.29,4.2327,0.24662,9.846,0.036148,161.15,51.3,0.00144,3.09,205.8,1.75341,12.55,0.0895,27.53,3.802,6.55,2.12699,1.01,2.32,1480.09,49.447,0.17784,141.77,0.707507,32.36,90.95,1.6559,0.6915,1.99843,0.17886,0.9995,0.591005,1.4,62.5,0.9996,47.82,0.36993,3.1099,2.5655,0.20334,1.5943,0.21597,7067.5,0.018067,0.74,0.1275
2019-12-15,4.0544,4.551,14555.0,0.26266,0.050942,43.42,4.4791,0.24662,9.948,0.036474,161.15,50.71,0.00143,3.09,207.1,1.7536,12.64,0.0895,27.53,3.798,6.55,2.12699,1.01,2.32,1466.67,50.588,0.17784,142.28,0.702353,33.28,90.95,1.6781,0.7279,2.07365,0.18264,0.99374,0.569032,1.4,62.5,0.9993,47.82,0.36993,3.1099,2.5602,0.20334,1.5943,0.21703,7113.7,0.018067,0.75,0.1265
2019-12-16,4.0544,4.551,14555.0,0.26266,0.046959,39.87,4.0369,0.24662,9.53,0.034155,161.15,49.1,0.00139,3.09,195.8,1.64968,11.56,0.0895,27.53,3.678,6.55,2.12699,1.01,2.32,1478.12,45.944,0.17784,132.47,0.640132,29.32,90.95,1.6621,0.7676,1.96639,0.17439,0.99986,0.54,1.4,62.5,0.9983,47.82,0.36993,3.1099,2.3643,0.20334,1.5943,0.20528,6876.7,0.018067,0.697779,0.1202
2019-12-17,4.0544,4.551,14555.0,0.26266,0.043183,36.86,3.6271,0.24662,8.663,0.03155,161.15,44.81,0.00129,3.09,176.1,1.52811,11.14,0.0895,27.53,3.47,6.55,2.12699,1.01,2.32,1480.73,41.198,0.17784,121.75,0.594325,27.38,90.95,1.5358,0.8794,1.75912,0.15528,1.0006,0.47131,1.4,62.5,0.9989,47.82,0.36993,3.1099,2.1905,0.20334,1.5943,0.18266,6611.1,0.018067,0.633214,0.1097
2019-12-18,4.0544,4.551,14555.0,0.26266,0.046645,40.83,4.283,0.24662,10.004,0.034281,161.15,47.64,0.00143,3.09,188.9,1.67811,11.99,0.0895,27.53,3.774,6.55,2.12699,1.01,2.32,1468.24,44.274,0.17784,132.88,0.6598,29.15,90.95,1.5788,0.8612,1.87727,0.168,0.99451,0.56,1.4,62.5,1.0011,47.82,0.36993,3.1099,2.4636,0.20334,1.5943,0.19594,7287.9,0.018067,0.706921,0.1191
2019-12-19,4.0544,4.551,14555.0,0.26266,0.044993,39.69,4.2412,0.24662,9.474,0.032976,161.15,47.36,0.00139,3.09,186.1,1.65,11.75,0.0895,27.53,3.733,6.55,2.12699,1.01,2.32,1481.76,42.886,0.17784,128.12,0.635852,28.6,90.95,1.5057,0.8912,1.80033,0.16526,0.99854,0.507628,1.4,62.5,0.9997,47.82,0.36993,3.1099,2.4467,0.20334,1.5943,0.18787,7149.8,0.018067,0.68,0.1163
2019-12-20,4.0544,4.551,14555.0,0.26266,0.046264,40.15,4.2809,0.24662,9.758,0.033798,161.15,46.69,0.00138,3.09,186.9,1.65959,11.91,0.0895,27.53,4.056,6.55,2.12699,1.01,2.459,1472.37,43.322,0.17784,128.26,0.647458,28.44,90.95,1.5988,0.8597,1.91964,0.1701,0.99882,0.534455,1.4,62.5,1.0003,47.82,0.36993,3.1099,2.4831,0.20334,1.5943,0.19514,7191.5,0.018067,0.709887,0.1188
2019-12-21,4.0544,4.551,14555.0,0.26266,0.045413,39.72,4.05,0.24662,9.7,0.033124,161.15,45.0,0.00135,3.09,186.2,1.61632,11.89,0.0895,27.53,4.095,6.55,2.12699,1.01,2.27,1481.05,42.549,0.17784,127.02,0.638883,28.34,90.95,1.4715,0.9132,1.86405,0.16715,0.99397,0.488817,1.4,62.5,1.0004,47.82,0.36993,3.1099,2.4391,0.20334,1.5943,0.19142,7143.5,0.018067,0.66908,0.1198
2019-12-22,4.0544,4.551,14555.0,0.26266,0.046954,41.95,4.1837,0.24662,9.671,0.034462,161.15,47.36,0.00141,3.09,196.6,1.6829,11.68,0.0895,27.53,4.197,6.55,2.12699,1.01,2.841,1472.78,43.771,0.17784,132.41,0.649134,29.04,90.95,1.4682,0.8658,1.93081,0.17355,0.99551,0.54,1.4,62.5,1.0006,47.82,0.36993,3.1099,2.5328,0.20334,1.5943,0.19693,7510.0,0.018067,0.699804,0.1247
2019-12-23,4.0544,4.551,14555.0,0.26266,0.04506,40.58,4.266,0.24662,9.707,0.032914,161.15,47.1,0.00136,3.09,190.1,1.6145,11.65,0.0895,27.53,3.994,6.55,2.12699,1.01,2.655,1482.84,42.807,0.17784,128.0,0.622027,28.13,90.95,1.514,0.862,1.852,0.16249,0.99452,0.566223,1.4,62.5,0.9996,47.82,0.36993,3.1099,2.5075,0.20334,1.5943,0.18954,7324.0,0.018067,0.659999,0.121
2019-12-24,4.0544,4.551,14555.0,0.26266,0.045106,40.3,4.3596,0.24662,9.66,0.033951,161.15,45.78,0.00138,3.09,188.1,1.60176,11.43,0.0895,27.53,3.918,6.55,2.12699,1.01,2.842,1491.57,41.604,0.17784,127.74,0.622324,27.95,90.95,1.4844,0.8501,1.84851,0.1667,0.99706,0.56,1.4,62.5,0.9992,47.82,0.36993,3.1099,2.5562,0.20334,1.5943,0.19043,7253.3,0.018067,0.657633,0.1182
2019-12-25,4.0544,4.551,14555.0,0.26266,0.044368,40.04,4.2453,0.24662,9.32,0.033337,161.15,45.91,0.00136,3.09,185.0,1.59043,11.39,0.0895,27.53,4.026,6.55,2.12699,1.01,2.742,1500.0,40.584,0.17784,124.87,0.609197,27.43,90.95,1.4,0.845,1.83946,0.15999,0.99752,0.544101,1.4,62.5,0.9986,47.82,0.36993,3.1099,2.4771,0.20334,1.5943,0.18831,7192.1,0.018067,0.645209,0.1188
2019-12-26,4.0544,4.551,14555.0,0.26266,0.044424,39.95,4.5357,0.24662,9.242,0.034075,161.15,45.06,0.00136,3.09,187.5,1.63725,10.99,0.0895,27.53,4.497,6.55,2.12699,1.01,2.774,1514.11,39.953,0.17784,125.51,0.609498,27.47,90.95,1.3662,0.8807,1.86058,0.165,0.99323,0.579504,1.4,62.5,0.9986,47.82,0.36993,3.1099,2.5144,0.20334,1.5943,0.18912,7195.5,0.018067,0.642384,0.1188
2019-12-27,4.0544,4.551,14555.0,0.26266,0.045527,40.97,4.4929,0.24662,9.262,0.032897,161.15,44.94,0.00137,3.09,202.8,1.61281,10.99,0.0895,27.53,4.47,6.55,2.12699,1.01,2.751,1513.87,39.698,0.17784,126.25,0.636038,27.56,90.95,1.3758,0.899,1.87818,0.16783,0.99836,0.570404,1.4,62.5,0.9987,47.82,0.36993,3.1099,2.5694,0.20334,1.5943,0.1898,7246.4,0.018067,0.647214,0.1193
2019-12-28,4.0544,4.551,14555.0,0.26266,0.045966,42.7,4.4345,0.24662,9.05,0.033649,161.15,45.32,0.00135,3.09,205.9,1.63477,11.1,0.0895,27.53,4.402,6.55,2.12699,1.01,2.825,1508.11,41.929,0.17784,127.83,0.622443,28.09,90.95,1.3251,1.0386,1.87612,0.18533,0.99684,0.570404,1.4,62.5,0.9979,47.82,0.36993,3.1099,2.6285,0.20334,1.5943,0.19274,7300.1,0.018067,0.645089,0.12
2019-12-29,4.0544,4.551,14555.0,0.26266,0.046184,43.09,4.2102,0.24662,9.179,0.034274,161.15,46.56,0.00139,3.09,212.2,1.67048,11.62,0.0895,27.53,4.636,6.55,2.12699,1.01,3.096,1504.57,44.602,0.17784,134.31,0.645408,29.11,90.95,1.3087,1.0038,1.89504,0.19242,0.99695,0.57,1.4,62.5,0.9988,47.82,0.36993,3.1099,2.6906,0.20334,1.5943,0.19658,7391.0,0.018067,0.662803,0.1188
2019-12-30,4.0544,4.551,14555.0,0.26266,0.045326,42.22,4.138,0.24662,8.962,0.033341,161.15,45.73,0.00131,3.09,207.6,1.62972,11.46,0.0895,27.53,4.597,6.55,2.12699,1.01,3.08,1520.98,41.967,0.17784,131.1,0.613631,28.18,90.95,1.3158,1.0343,1.81834,0.18715,0.99292,0.573457,1.4,62.5,0.9966,47.82,0.36993,3.1099,2.6183,0.20334,1.5943,0.19272,7209.7,0.018067,0.6715,0.1181
2019-12-31,4.0544,4.551,14555.0,0.26266,0.0447,41.15,4.174,0.24662,8.779,0.032672,161.15,44.41,0.0013,3.09,204.2,1.60349,11.21,0.0895,27.53,4.489,6.55,2.12699,1.01,2.887,1513.43,41.027,0.17784,128.59,0.611485,27.41,90.95,1.3457,1.0105,1.76279,0.18104,0.9928,0.554753,1.4,62.5,0.9963,47.82,0.36993,3.1099,2.5732,0.20334,1.5943,0.1926,7168.3,0.018067,0.640391,0.1125
2020-01-01,4.0544,4.551,14555.0,0.26266,0.045192,41.52,4.3701,0.24662,8.654,0.033411,161.15,45.62,0.0013,3.09,203.5,1.59885,11.24,0.0895,27.53,4.489,6.55,2.12699,1.01,3.227,1512.47,41.811,0.17784,130.33,0.623769,27.96,90.95,1.3689,1.0457,1.79751,0.19543,0.99482,0.554383,1.4,62.5,0.997,47.82,0.36993,3.1099,2.5788,0.20334,1.5943,0.19269,7174.4,0.018067,0.665638,0.1205
2020-01-02,4.0544,4.551,14555.0,0.26266,0.04352,39.32,4.0624,0.24662,8.477,0.032693,161.15,45.28,0.00125,3.09,195.4,1.50101,10.62,0.0895,27.53,4.238,6.55,2.12699,1.01,2.933,1525.73,39.839,0.17784,126.72,0.589101,26.97,90.95,1.23,0.9433,1.7206,0.18144,0.9976,0.515541,1.4,62.5,0.997,47.82,0.36993,3.1099,2.449,0.20334,1.5943,0.18682,6942.3,0.018067,0.62,0.109
2020-01-03,4.0544,4.551,14555.0,0.26266,0.04531,42.03,4.2398,0.24662,8.822,0.033847,161.15,50.72,0.00131,3.09,221.6,1.61882,11.01,0.0895,27.53,4.562,6.55,2.12699,1.01,3.05,1553.0,43.726,0.17784,134.0,0.659966,28.37,90.95,1.2769,0.9489,1.80037,0.18645,0.9975,0.547356,1.4,62.5,0.9984,47.82,0.36993,3.1099,2.6325,0.20334,1.5943,0.19286,7334.8,0.018067,0.659745,0.1142
2020-01-04,4.0544,4.551,14555.0,0.26266,0.045513,42.76,4.2315,0.24662,9.09,0.034301,161.15,50.37,0.00134,3.09,224.5,1.64227,11.09,0.0895,27.53,4.758,6.55,2.12699,1.01,3.222,1556.56,46.026,0.17784,134.14,0.68,29.88,90.95,1.2541,0.947,1.82585,0.18831,0.99511,0.581742,1.4,62.5,0.9979,47.82,0.36993,3.1099,2.6407,0.20334,1.5943,0.19269,7350.2,0.018067,0.650598,0.1141
2020-01-05,4.0544,4.551,14555.0,0.26266,0.045264,43.26,4.17,0.24662,9.344,0.034487,161.15,53.44,0.00135,3.09,222.6,1.6174,11.13,0.0895,27.53,4.878,6.55,2.12699,1.01,3.26,1566.12,51.055,0.17784,135.27,0.629939,30.6,90.95,1.2479,0.8914,1.8013,0.18706,0.99781,0.581742,1.4,62.5,0.9991,47.82,0.36993,3.1099,2.6777,0.20334,1.5943,0.19443,7346.9,0.018067,0.658778,0.1147
2020-01-06,4.0544,4.551,14555.0,0.26266,0.050556,45.82,4.1065,0.24662,9.652,0.037379,161.15,58.9,0.0014,3.09,244.2,1.72932,11.57,0.0895,27.53,5.021,6.55,2.12699,1.01,3.3,1571.31,56.732,0.17784,144.34,0.684539,32.66,90.95,1.3013,0.8944,1.9421,0.18982,0.9971,0.585096,1.4,62.5,1.0004,47.82,0.36993,3.1099,2.8523,0.20334,1.5943,0.2233,7757.3,0.018067,0.687626,0.1257
2020-01-07,4.0544,4.551,14555.0,0.26266,0.048457,46.42,4.0769,0.24662,9.576,0.037139,161.15,58.48,0.00141,3.09,243.1,1.733,11.53,0.0895,27.53,4.831,6.55,2.12699,1.01,3.15,1590.21,54.655,0.17784,143.2,0.674166,32.3,90.95,1.3008,0.8903,2.11631,0.19306,0.99441,0.57092,1.4,62.5,1.0005,47.82,0.36993,3.1099,2.8466,0.20334,1.5943,0.21398,8160.0,0.018067,0.645294,0.1209
2020-01-08,4.0544,4.551,14555.0,0.26266,0.04758,45.31,3.9906,0.24662,9.471,0.036445,161.15,59.47,0.00142,3.09,240.5,1.68316,11.37,0.0895,27.53,4.961,6.55,2.12699,1.01,3.225,1603.0,52.221,0.17784,140.7,0.650405,30.9,90.95,1.3288,0.8445,2.17058,0.1824,1.00105,0.541059,1.4,62.5,0.9993,47.82,0.36993,3.1099,2.7829,0.20334,1.5943,0.20743,8043.3,0.018067,0.627253,0.1157
2020-01-09,4.0544,4.551,14555.0,0.26266,0.04722,44.84,4.2249,0.24662,9.274,0.036198,161.15,58.65,0.00138,3.09,237.6,1.62879,11.12,0.0895,27.53,5.18,6.55,2.12699,1.0,3.267,1548.6,50.62,0.17784,137.91,0.631018,30.84,90.95,1.2803,0.8214,2.17167,0.18489,1.00223,0.645255,1.4,62.5,0.9986,47.82,0.36993,3.1099,2.73,0.20334,1.5943,0.20382,7818.0,0.018067,0.619743,0.1158
2020-01-10,4.0544,4.551,14555.0,0.26266,0.047808,48.97,4.2858,0.24662,9.354,0.036955,161.15,58.68,0.00135,3.09,271.5,1.74256,11.59,0.0895,27.53,5.325,6.55,2.12699,1.01,3.275,1558.27,56.857,0.17784,144.92,0.675812,33.61,90.95,1.3033,0.824,2.22789,0.18762,1.0014,0.609845,1.4,62.5,0.9996,47.82,0.36993,3.1099,2.9845,0.20334,1.5943,0.2127,8191.9,0.018067,0.62,0.1189
2020-01-11,4.0544,4.551,14555.0,0.26266,0.048782,49.44,4.2656,0.24662,9.463,0.036778,161.15,58.2,0.00138,3.09,260.7,1.74272,11.53,0.0895,27.53,5.563,6.55,2.12699,1.01,3.405,1558.34,63.452,0.17784,142.62,0.687916,34.92,90.95,1.31,0.8542,2.28321,0.18888,1.0,0.648251,1.4,62.5,0.9994,47.82,0.36993,3.1099,2.9817,0.20334,1.5943,0.21147,8026.2,0.018067,0.641941,0.1202
2020-01-12,4.0544,4.551,14555.0,0.26266,0.048775,51.5,4.2398,0.24662,9.49,0.03779,161.15,59.16,0.00139,3.09,270.2,1.74708,12.0,0.0895,27.53,5.566,6.55,2.12699,1.0,3.442,1557.45,66.329,0.17784,146.5,0.69469,35.58,90.95,1.3075,0.847,2.24562,0.19053,0.99917,0.625376,1.4,62.5,0.9994,47.82,0.36993,3.1099,3.1837,0.20334,1.5943,0.2151,8177.3,0.018067,0.628941,0.1213
2020-01-13,4.0544,4.551,14555.0,0.26266,0.048048,49.55,4.251,0.24662,9.496,0.036843,161.15,57.87,0.00141,3.09,267.0,1.69177,11.91,0.0895,27.53,5.484,6.55,2.12699,1.0,3.424,1544.08,69.397,0.17784,143.58,0.697796,38.36,90.95,1.275,0.8616,2.19686,0.18869,0.99724,0.622232,1.4,62.5,0.9998,47.82,0.36993,3.1099,3.1105,0.20334,1.5943,0.2114,8104.0,0.018067,0.622697,0.1221
2020-01-14,4.0544,4.551,14555.0,0.26266,0.052803,58.55,4.5472,0.24662,10.066,0.041724,161.15,62.67,0.00147,3.09,348.2,1.9382,13.04,0.0895,27.53,6.808,6.55,2.12699,1.01,3.895,1542.34,88.958,0.17784,166.19,0.721995,43.84,90.95,1.326,0.8659,2.385,0.21366,1.0,0.653806,1.4,62.5,0.9998,47.82,0.36993,3.1099,3.8227,0.20334,1.5943,0.23518,8815.5,0.018067,0.671309,0.1403
2020-01-15,4.0544,4.551,14555.0,0.26266,0.054506,58.12,4.5505,0.24662,16.903,0.04286,161.15,68.21,0.00158,3.09,339.7,1.96634,12.86,0.0895,27.53,7.97,6.55,2.12699,1.01,3.922,1554.05,133.013,0.17784,166.31,0.782204,54.48,90.95,1.3452,0.893,2.40039,0.21983,0.99782,0.683645,1.4,62.5,0.999,47.82,0.36993,3.1099,3.7622,0.20334,1.5943,0.2337,8810.3,0.018067,0.685179,0.1459
2020-01-16,4.0544,4.551,14555.0,0.26266,0.053601,57.53,5.0956,0.24662,15.987,0.041389,161.15,65.61,0.00151,3.09,326.8,1.93249,13.3,0.0895,27.53,8.472,6.55,2.12699,1.0,3.85,1553.6,128.025,0.17784,164.17,0.774914,50.74,90.95,1.4895,0.8784,2.48644,0.21516,0.99818,0.694,1.4,62.5,0.9991,47.82,0.36993,3.1099,3.8329,0.20334,1.5943,0.22922,8717.8,0.018067,0.693158,0.1455
2020-01-17,4.0544,4.551,14555.0,0.26266,0.0608,61.12,5.03,0.24662,14.923,0.044911,161.15,68.66,0.00155,3.09,367.1,2.121,13.44,0.0895,27.53,9.468,6.55,2.12699,1.0,4.111,1554.76,113.136,0.17784,169.59,0.889989,61.46,90.95,1.4741,0.9031,2.7193,0.22938,0.99539,0.771345,1.4,62.5,0.9983,47.82,0.36993,3.1099,3.8955,0.20334,1.5943,0.23884,8901.5,0.018067,0.759562,0.1527
2020-01-18,4.0544,4.551,14555.0,0.26266,0.06182,59.36,4.6313,0.24662,14.099,0.044933,161.15,67.2,0.00161,3.09,340.4,2.04908,13.3,0.0895,27.53,8.3,6.55,2.12699,1.0,4.134,1554.74,101.161,0.17784,174.03,0.829569,51.15,90.95,1.4819,0.8772,2.76378,0.22533,0.994,0.72985,1.4,62.5,0.9994,47.82,0.36993,3.1099,3.8007,0.20334,1.5943,0.24311,8907.7,0.018067,0.755201,0.1539
2020-01-19,4.0544,4.551,14555.0,0.26266,0.060313,57.71,4.5337,0.24662,13.497,0.042077,161.15,65.05,0.00152,3.09,339.4,1.93215,12.53,0.0895,27.53,8.513,6.55,2.12699,1.0,3.915,1554.76,105.033,0.17784,166.84,0.794611,51.25,90.95,1.4264,0.8966,2.6027,0.21401,0.99445,0.69929,1.4,62.5,0.9991,47.82,0.36993,3.1099,3.608,0.20334,1.5943,0.23557,8705.8,0.018067,0.676437,0.1456
2020-01-20,4.0544,4.551,14555.0,0.26266,0.06241,57.11,4.4935,0.24662,13.961,0.044136,161.15,64.93,0.00151,3.09,342.9,1.93866,12.39,0.0895,27.53,8.63,6.55,2.12699,1.0,4.038,1561.31,109.56,0.17784,166.61,0.797834,53.34,90.95,1.5859,0.8648,2.70513,0.22295,0.99493,0.68047,1.4,62.5,0.998,47.82,0.36993,3.1099,3.5998,0.20334,1.5943,0.23261,8629.4,0.018067,0.682361,0.1566
2020-01-21,4.0544,4.551,14555.0,0.26266,0.06262,57.6,4.6358,0.24662,14.047,0.04625,161.15,65.83,0.0015,3.09,343.0,1.94395,12.67,0.0895,27.53,8.929,6.55,2.12699,1.0,4.208,1559.26,110.784,0.17784,169.3,0.832935,53.52,90.95,1.5318,0.8706,2.64102,0.21874,0.99355,0.710935,1.4,62.5,0.9982,47.82,0.36993,3.1099,3.6542,0.20334,1.5943,0.23698,8723.3,0.018067,0.69,0.1568
2020-01-22,4.0544,4.551,14555.0,0.26266,0.06111,58.14,4.6327,0.24662,13.854,0.045461,161.15,64.95,0.00154,3.09,347.5,1.97346,12.28,0.0895,27.53,9.34,6.55,2.12699,1.0002,4.97,1557.34,106.828,0.17784,167.66,0.812025,51.65,90.95,1.5884,0.8827,2.62994,0.21708,0.9956,0.7066,1.4,62.5,0.9972,47.82,0.36993,3.1099,3.6483,0.20334,1.5943,0.23665,8659.0,0.018067,0.701064,0.1529
2020-01-23,4.0544,4.551,14555.0,0.26266,0.058002,54.41,4.4319,0.235,13.634,0.04333,161.15,62.31,0.00143,3.09,324.6,1.87499,12.54,0.0895,27.53,8.457,6.55,2.12699,1.0003,5.596,1559.59,102.203,0.17784,162.5,0.762318,49.55,90.95,1.5527,0.8736,2.45111,0.20752,0.998,0.766251,1.4,62.5,0.9971,47.82,0.36993,3.1099,3.5675,0.20334,1.5943,0.22533,8390.1,0.018067,0.674316,0.1496
2020-01-24,4.0544,4.551,14555.0,0.26266,0.056885,54.32,4.4494,0.23234,14.958,0.044966,161.15,61.4,0.00143,3.09,318.5,1.87316,12.38,0.0895,27.53,8.592,6.55,2.12699,1.0019,6.809,1569.69,100.232,0.17784,162.32,0.769156,48.87,90.95,1.5015,0.8517,2.47163,0.20748,0.99891,0.7702,1.4,62.5,0.9982,47.82,0.36993,3.1099,3.6237,0.20334,1.5943,0.22158,8426.8,0.018067,0.660452,0.1496
2020-01-25,4.0544,4.551,14555.0,0.26266,0.056447,53.18,4.3812,0.23304,14.599,0.043141,161.15,61.36,0.00144,3.09,308.9,1.8748,12.28,0.0895,27.53,8.381,6.55,2.12699,1.0016,6.722,1570.17,101.297,0.17784,160.12,0.761752,48.86,90.95,1.4942,0.8536,2.4581,0.20536,0.9975,0.781271,1.4,62.5,0.9978,47.82,0.36993,3.1099,3.4902,0.20334,1.5943,0.22036,8325.0,0.018067,0.669121,0.1522
2020-01-26,4.0544,4.551,14555.0,0.26266,0.05811,56.2,4.4732,0.2369,14.42,0.04453,161.15,63.36,0.0015,3.09,346.6,1.934,12.7,0.0895,27.53,9.14,6.55,2.12699,1.0006,6.067,1571.1,110.658,0.17784,167.4,0.792223,53.38,90.95,1.5206,0.8673,2.55888,0.20994,0.99876,0.81,1.4,62.5,0.9979,47.82,0.36993,3.1099,3.6294,0.20334,1.5943,0.23061,8592.7,0.018067,0.675216,0.1713
2020-01-27,4.0544,4.551,14555.0,0.26266,0.059602,58.5,4.5051,0.2389,14.5,0.047713,161.15,65.28,0.0015,3.09,362.1,1.9906,13.02,0.0895,27.53,10.417,6.55,2.12699,1.0,5.915,1579.57,112.827,0.17784,169.88,0.80412,55.06,90.95,1.5233,0.8646,2.59554,0.2254,0.99784,0.785,1.4,62.5,0.9976,47.82,0.36993,3.1099,3.95,0.20334,1.5943,0.23042,8891.8,0.018067,0.675216,0.1764
2020-01-28,4.0544,4.551,14555.0,0.26266,0.060769,60.66,4.5726,0.2442,14.665,0.05301,161.15,67.95,0.00158,3.09,379.5,2.05439,13.37,0.0895,27.53,11.468,6.55,2.12699,1.0001,5.986,1576.27,115.509,0.17784,176.41,0.820719,56.6,90.95,1.5495,0.8838,2.63762,0.22254,0.99714,0.816572,1.4,62.5,1.0004,47.82,0.36993,3.1099,4.0507,0.20334,1.5943,0.23955,9399.9,0.018067,0.690694,0.1904
2020-01-29,4.0544,4.551,14555.0,0.26266,0.060741,59.61,4.4025,0.2395,14.102,0.053121,161.15,69.78,0.00154,3.09,378.8,2.06947,13.34,0.0895,27.53,12.194,6.55,2.12699,1.0015,5.674,1578.69,121.179,0.17784,173.48,0.842047,62.54,90.95,1.5606,0.87,2.77155,0.218,0.99776,0.886347,1.4,62.5,0.9979,47.82,0.36993,3.1099,3.95,0.20334,1.5943,0.23501,9280.9,0.018067,0.727558,0.212
2020-01-30,4.0544,4.551,14555.0,0.26266,0.062395,67.98,4.4067,0.24187,14.688,0.0561,161.15,74.83,0.0016,3.09,391.4,2.16032,13.79,0.0895,27.53,12.228,6.55,2.12699,1.0019,5.859,1582.99,121.79,0.17784,184.34,0.863764,66.21,90.95,1.678,0.8686,2.91377,0.2237,1.00037,1.087082,1.4,62.5,0.9985,47.82,0.36993,3.1099,4.328,0.20334,1.5943,0.24323,9500.0,0.018067,0.746957,0.2418
2020-01-31,4.0544,4.551,14555.0,0.26266,0.060831,67.76,4.3985,0.24816,14.324,0.053794,161.15,71.91,0.0016,3.09,374.2,2.12625,13.57,0.0895,27.53,11.28,6.55,2.12699,1.0,5.485,1597.19,115.961,0.17784,179.68,0.903869,66.2,90.95,1.6606,0.8841,2.82679,0.21774,1.0005,1.149,1.4,62.5,0.9983,47.82,0.36993,3.1099,4.1415,0.20334,1.5943,0.2389,9339.3,0.018067,0.775004,0.2574
2020-02-01,4.0544,4.551,14555.0,0.26266,0.062011,70.9,4.3854,0.24647,14.199,0.056096,161.15,73.07,0.00187,3.09,379.5,2.188,13.97,0.0895,27.53,11.541,6.55,2.12699,1.0,5.312,1607.1,115.898,0.17784,183.41,0.913178,66.04,90.95,1.7484,0.9094,2.85,0.22403,0.99697,1.017433,1.4,62.5,0.999,47.82,0.36993,3.1099,4.1458,0.20334,1.5943,0.2412,9377.1,0.018067,0.798,0.2921
2020-02-02,4.0544,4.551,14555.0,0.26266,0.063433,69.85,4.3924,0.2538,14.2,0.055797,161.15,74.77,0.00192,3.09,376.8,2.27719,14.02,0.0895,27.53,11.34,6.55,2.12699,1.0013,5.294,1597.8,114.319,0.17784,188.25,0.974,66.42,90.95,1.9252,0.9633,2.82382,0.22425,1.00143,0.995996,1.4,62.5,0.9987,47.82,0.36993,3.1099,4.2133,0.20334,1.5943,0.25036,9322.2,0.018067,0.8308,0.3176
2020-02-03,4.0544,4.551,14555.0,0.26266,0.064289,69.7,4.2638,0.26354,15.15,0.057025,161.15,76.61,0.0019,3.09,384.5,2.27504,14.31,0.0895,27.53,11.804,6.55,2.12699,1.0,5.191,1579.28,114.246,0.17784,189.78,0.985,65.51,90.95,2.0097,0.9879,2.77402,0.23582,0.99899,1.045436,1.4,62.5,0.9986,47.82,0.36993,3.1099,4.1914,0.20334,1.5943,0.25436,9281.0,0.018067,0.811832,0.371
2020-02-04,4.0544,4.551,14555.0,0.26266,0.066285,67.88,4.2154,0.28117,15.48,0.055781,161.15,74.8,0.00215,3.09,379.8,2.26936,14.2,0.0895,27.53,11.362,6.55,2.12699,1.0008,5.24,1556.52,110.101,0.17784,188.35,0.978716,64.13,90.95,1.923,0.9648,2.73375,0.24255,0.99809,1.219106,1.4,62.5,0.9969,47.82,0.36993,3.1099,4.2116,0.20334,1.5943,0.26667,9159.3,0.018067,0.877702,0.5052
